second,CH1,CH2,CH3,CH4
-0.15485,-0.267206,-0.080402,3.7788944,1.9904522
-0.1546,-0.267206,-0.0198343,3.9198641,2.1512563
-0.15435,-0.2266279,-0.080402,3.7788944,2.3518842
-0.1541,-0.267206,-0.080402,3.8592964,2.595508
-0.15385,-0.186804,-0.0016637,3.7788944,2.876538
-0.1536,-0.267206,0,3.8592964,3.1160804
-0.15335,-0.267206,0,3.8592964,3.3572864
-0.1531,-0.267206,-0.063895,3.7788944,3.5819854
-0.15285,-0.2714428,-0.0042368,3.8550597,3.8396984
-0.1526,-0.347608,0.0554215,3.7539139,4.0809045
-0.15235,-0.3018837,-0.1261263,3.8592964,4.2417085
-0.1521,-0.2811399,-0.1468701,3.7788944,4.5493826
-0.15185,-0.2740159,-0.160804,3.7788944,4.8045226
-0.1516,-0.347608,-0.160804,3.8317428,4.9653266
-0.15135,-0.267206,-0.160804,3.7788944,5.1261306
-0.1511,-0.2785668,-0.160804,3.8592964,5.4940583
-0.15085,-0.338225,-0.089785,3.6984924,5.7693467
-0.1506,-0.3174813,-0.160804,3.7788944,5.9602775
-0.15035,-0.347608,-0.160804,3.7788944,6.2517587
-0.1501,-0.347608,-0.1520163,3.8680841,6.4929648
-0.14985,-0.2791621,-0.160804,3.8592964,6.5853229
-0.1496,-0.186804,-0.160804,3.8592964,6.9276747
-0.14935,-0.186804,-0.160804,3.8058528,7.1631392
-0.1491,-0.1805895,-0.0866166,3.8530819,7.3773869
-0.14885,-0.186804,-0.160804,3.8592964,7.5381909
-0.1486,-0.141675,-0.160804,3.8141674,1.8888045
-0.14835,-0.186804,-0.080402,3.8592964,-7.8429781
-0.1481,-0.186804,-0.0840434,3.775253,-7.5773869
-0.14785,-0.186804,-0.160804,3.8592964,-7.4336852
-0.1476,-0.186804,-0.160804,3.8214503,-7.1375307
-0.14735,-0.186804,-0.160804,3.7788944,-6.8537688
-0.1471,-0.186804,-0.160804,3.8592964,-6.6929648
-0.14685,-0.106402,-0.1000775,3.7788944,-6.5321607
-0.1466,-0.106402,-0.1208212,3.8188772,-6.2101162
-0.14635,-0.106402,-0.080402,3.7788944,-5.9693467
-0.1461,-0.106402,-0.0819068,3.8592964,-5.7296454
-0.14585,-0.1645554,-0.1026506,3.801143,-5.5895852
-0.1456,-0.106402,-0.1233944,3.7788944,-5.2027362
-0.14535,-0.106402,-0.1441381,3.8592964,-5.0045226
-0.1451,-0.106402,-0.080402,3.7788944,-4.8437185
-0.14485,-0.0815803,-0.160804,3.8592964,-4.6025125
-0.1446,-0.0608365,-0.160804,3.7788944,-4.3505776
-0.14435,-0.026,-0.0944948,3.7788944,-4.1201005
-0.1441,-0.099751,0,3.7855455,-3.8722434
-0.14385,-0.0533948,0,3.7788944,-3.6906956
-0.1436,-0.0582634,0,3.8592964,-3.3160804
-0.14335,-0.0375196,0,3.8592964,-3.1552764
-0.1431,-0.106402,-0.0711779,3.7881186,-2.7532663
-0.14285,-0.106402,0,3.7788944,-2.5624944
-0.1426,-0.106402,-0.0507117,3.8592964,-2.3512563
-0.14235,-0.106402,-0.0089465,3.8503499,-2.1904522
-0.1421,-0.106402,0,3.7906917,-1.857047
-0.14185,-0.106402,0,3.7788944,-1.6601792
-0.1416,-0.106402,-0.0271172,3.8592964,-1.4668342
-0.14135,-0.1931774,0,3.8592964,-1.2996567
-0.1411,-0.186804,0,3.7788944,-0.8896497
-0.14085,-0.186804,0,3.8592964,-0.6628141
-0.1406,-0.2426619,-0.0245441,3.7788944,-0.4461521
-0.14035,-0.186804,-0.0038003,3.8592964,-0.341206
-0.1401,-0.186804,-0.0634585,3.7788944,0.060804
-0.13985,-0.2295188,0,3.7788944,0.221608
-0.1396,-0.186804,0,3.8592964,0.3824121
-0.13935,-0.186804,0,3.7788944,0.6236181
-0.1391,-0.186804,0,3.8592964,1.0256281
-0.13885,-0.186804,0.080402,3.7788944,1.1864321
-0.1386,-0.186804,0.0610042,3.7788944,1.3472362
-0.13835,-0.267206,0,3.7788944,1.5884422
-0.1381,-0.2892957,0,3.7568047,1.9100502
-0.13785,-0.267206,0,3.7788944,2.1084228
-0.1376,-0.267206,-0.080402,3.7153172,2.3120603
-0.13735,-0.343689,0,3.8592964,2.4728643
-0.1371,-0.267206,0,3.7788944,2.8191352
-0.13685,-0.3126126,0,3.7788944,3.0356784
-0.1366,-0.347608,0,3.7788944,3.3430348
-0.13635,-0.2736982,0,3.9332063,3.5984924
-0.1361,-0.294442,0,3.7788944,3.7865324
-0.13585,-0.267206,0,3.9072762,4.0005025
-0.1356,-0.267206,-0.1491255,3.7905729,4.310432
-0.13535,-0.267206,-0.160804,3.7788944,4.5633165
-0.1351,-0.267206,-0.080402,3.8592964,4.7241205
-0.13485,-0.267206,-0.1309549,3.7788944,4.9354774
-0.1346,-0.2581006,-0.080402,3.8592964,5.2778292
-0.13435,-0.186804,-0.0920404,3.7788944,5.4477386
-0.1341,-0.267206,-0.080402,3.8592964,5.6889447
-0.13385,-0.267206,-0.080402,3.8592964,5.8497487
-0.1336,-0.186804,-0.080402,3.7788944,6.2452265
-0.13335,-0.267206,-0.1465925,3.8592964,6.4125627
-0.1331,-0.267206,-0.1258487,3.7334477,6.5733668
-0.13285,-0.186804,-0.160804,3.8345935,6.7898699
-0.1326,-0.2632469,-0.160804,3.7788944,7.1282625
-0.13235,-0.186804,-0.160804,3.7788944,7.3773869
-0.1321,-0.186804,-0.160804,3.8592964,7.5006625
-0.13185,-0.186804,-0.160804,3.8371666,7.6989949
-0.1316,-0.186804,-0.159418,3.8592964,-7.8989949
-0.13135,-0.186804,-0.160804,3.7788944,-7.7381909
-0.1311,-0.186804,-0.2009055,3.7788944,-7.4969848
-0.13085,-0.186804,-0.1803607,3.7984511,-7.2753355
-0.1306,-0.186804,-0.1619911,3.7788944,-6.9341708
-0.13035,-0.186804,-0.2996772,3.8373656,-6.7733668
-0.1301,-0.0637274,-0.160804,3.8592964,-6.4090841
-0.12985,-0.106402,-0.1438204,3.795878,-6.2105527
-0.1296,-0.1101622,-0.080402,3.8592964,-5.9693467
-0.12935,-0.1623,-0.1363,3.8592964,-5.8330466
-0.1291,-0.186804,-0.080402,3.7788944,-5.4869346
-0.12885,-0.1208125,-0.080402,3.8592964,-5.2457286
-0.1286,-0.186804,-0.080402,3.7788944,-5.0849246
-0.12835,-0.1334791,-0.1074791,3.8592964,-4.8970435
-0.1281,-0.186804,-0.1129832,3.7463133,-4.5221105
-0.12785,-0.186804,-0.080402,3.7788944,-4.3494691
-0.1276,-0.186804,-0.080402,3.8592964,-4.1201005
-0.12735,-0.1360522,-0.160804,3.7788944,-3.9592964
-0.1271,-0.106402,-0.080402,3.8592964,-3.6076804
-0.12685,-0.1775398,0,3.7788944,-3.3964824
-0.1266,-0.1753245,-0.0689225,3.8592964,-3.1552764
-0.12635,-0.106402,0,3.8592964,-2.9944723
-0.1261,-0.1593691,-0.0274349,3.7788944,-2.6728643
-0.12585,-0.106402,-0.0066911,3.7855856,-2.4383494
-0.1256,-0.106402,0,3.7648418,-2.2708542
-0.12535,-0.106402,-0.0456056,3.8245,-2.0296482
-0.1251,-0.106402,-0.0248618,3.7788944,-1.7080402
-0.12485,-0.106402,0,3.7788944,-1.4709522
-0.1246,-0.0426258,0.0637762,3.8592964,-1.3060301
-0.12435,-0.186804,0,3.7415249,-1.1452261
-0.1241,-0.186804,0.0581133,3.8592964,-0.7073914
-0.12385,-0.186804,0.080402,3.7788944,-0.5035549
-0.1236,-0.2060029,0.080402,3.8400976,-0.3604049
-0.12335,-0.186804,0.0399427,3.8592964,-0.2203447
-0.1231,-0.1670885,0.0197156,3.7788944,0.221608
-0.12285,-0.1878322,0.080402,3.8592964,0.3824121
-0.1226,-0.186804,0.080402,3.8592964,0.7844221
-0.12235,-0.186804,0.080402,3.7788944,0.9073399
-0.1221,-0.186804,0.0632596,3.8592964,1.1692897
-0.12185,-0.1904054,0,3.8592964,1.2704355
-0.1216,-0.2111491,0,3.7788944,1.6688442
-0.12135,-0.2318929,0,3.8592964,1.8296482
-0.1211,-0.2526367,-0.080402,3.7788944,2.0708542
-0.12085,-0.267206,-0.0061744,3.8592964,2.2378327
-0.1206,-0.2137222,-0.080402,3.7788944,2.6336683
-0.12035,-0.234466,-0.047662,3.7788944,2.7944723
-0.1201,-0.1988002,-0.0119962,3.7908907,3.0356784
-0.11985,-0.267206,-0.0716544,3.7788944,3.1964824
-0.1196,-0.267206,-0.0294913,3.8298051,3.5475818
-0.11935,-0.3174412,0,3.7487275,3.7592964
-0.1191,-0.2766291,0,3.8592964,3.9201005
-0.11885,-0.267206,-0.1494833,3.7902151,4.0809045
-0.1186,-0.267206,-0.080402,3.7788944,4.4508501
-0.11835,-0.267206,-0.080402,3.8064882,4.6965268
-0.1181,-0.267206,-0.080402,3.7788944,4.8113725
-0.11785,-0.267206,-0.160804,3.8592964,4.9792204
-0.1176,-0.267206,-0.1261664,3.73313,5.4019742
-0.11735,-0.267206,-0.080402,3.7788944,5.6085427
-0.1171,-0.347608,-0.080402,3.7831713,5.7693467
-0.11685,-0.3311411,-0.160804,3.7149593,6.0105527
-0.1166,-0.3103973,-0.160804,3.8592964,6.3321607
-0.11635,-0.347608,-0.1028495,3.72094,6.4929648
-0.1161,-0.186804,-0.2395023,3.8592964,6.8162765
-0.11585,-0.205844,-0.302568,3.7788944,7.1171408
-0.1156,-0.186804,-0.2014222,3.8990802,7.2969848
-0.11535,-0.186804,-0.160804,3.7788944,7.4379144
-0.1151,-0.186804,-0.1616734,3.8601658,7.7802663
-0.11485,-0.186804,-0.160804,3.8376833,-7.9793969
-0.1146,-0.2248491,-0.1227589,3.8592964,-7.7381909
-0.11435,-0.186804,-0.0977033,3.8592964,-7.5773869
-0.1141,-0.186804,-0.160804,3.7788944,-7.1753768
-0.11385,-0.186804,-0.160804,3.8592964,-7.0145728
-0.1136,-0.186804,-0.160804,3.7788944,-6.8537688
-0.11335,-0.2524778,-0.160804,3.8592964,-6.6125627
-0.1131,-0.1124176,-0.0864176,3.7788944,-6.2909547
-0.11285,-0.1331614,-0.080402,3.7252518,-6.0497487
-0.1126,-0.106402,-0.080402,3.8592964,-5.8889447
-0.11235,-0.106402,-0.080402,3.7788944,-5.6598937
-0.1121,-0.106402,-0.1522153,3.8507077,-5.3261306
