t,id,iq,omega,gamma
+43.0000E-03,+567.1188E-03,+4.6633165E+00,+2.0904522E+00,+2.8748743E+00
+43.2500E-03,+887.7756E-03,+4.5829145E+00,+2.0904522E+00,+3.1160804E+00
+43.5000E-03,+858.4221E-03,+4.5829145E+00,+2.1708542E+00,+3.1160804E+00
+43.7500E-03,+1.2604321E+00,+4.5025125E+00,+2.1025863E+00,+3.3451524E+00
+44.0000E-03,+1.5820402E+00,+4.3417085E+00,+2.1708542E+00,+3.5180904E+00
+44.2500E-03,+1.9036482E+00,+4.2613065E+00,+2.1172326E+00,+3.6788944E+00
+44.5000E-03,+2.1448542E+00,+4.0261371E+00,+2.1708542E+00,+3.8457351E+00
+44.7500E-03,+2.4811694E+00,+3.9396985E+00,+2.1855614E+00,+4.0809045E+00
+45.0000E-03,+1.4212362E+00,+3.8238455E+00,+2.1708542E+00,+4.0005025E+00
+45.2500E-03,-830.0201E-03,+3.6180904E+00,+2.2512563E+00,+4.2417085E+00
+45.5000E-03,-1.3928342E+00,+3.7019559E+00,+2.2512563E+00,+4.4059760E+00
+45.7500E-03,-1.2147499E+00,+4.1981848E+00,+2.2512563E+00,+4.5633165E+00
+46.0000E-03,-910.4221E-03,+4.5025125E+00,+2.2512563E+00,+4.8045226E+00
+46.2500E-03,-567.1799E-03,+4.6633165E+00,+2.4120603E+00,+4.9653266E+00
+46.5000E-03,-187.6944E-03,+4.6642069E+00,+2.3325487E+00,+5.1261306E+00
+46.7500E-03,+114.9506E-03,+4.7238652E+00,+2.3515117E+00,+5.3474832E+00
+47.0000E-03,+134.8040E-03,+4.7437185E+00,+2.4120603E+00,+5.3275318E+00
+47.2500E-03,+395.0711E-03,+4.7246575E+00,+2.4120603E+00,+5.4667997E+00
+47.5000E-03,+856.7394E-03,+4.5829145E+00,+2.4120603E+00,+5.7676639E+00
+47.7500E-03,+1.1800301E+00,+4.5025125E+00,+2.4120603E+00,+5.9301507E+00
+48.0000E-03,+1.5016382E+00,+4.4221105E+00,+2.4120603E+00,+6.0909547E+00
+48.2500E-03,+1.8232462E+00,+4.3252206E+00,+2.4120603E+00,+6.3156728E+00
+48.5000E-03,+2.1448542E+00,+4.1047583E+00,+2.4120603E+00,+6.4929648E+00
+48.7500E-03,+2.5218647E+00,+3.9146988E+00,+2.4120603E+00,+6.6537688E+00
+49.0000E-03,+1.1578606E+00,+3.8939550E+00,+2.4120603E+00,+6.6537688E+00
+49.2500E-03,-830.0201E-03,+3.6180904E+00,+2.4120603E+00,+6.8145728E+00
+49.5000E-03,-1.4732362E+00,+3.7788944E+00,+2.4120603E+00,+6.9822058E+00
+49.7500E-03,-1.2320301E+00,+4.2337338E+00,+2.4648895E+00,+7.2165828E+00
+50.0000E-03,-990.8241E-03,+4.4704270E+00,+2.4120603E+00,+7.3773869E+00
+50.2500E-03,-669.2161E-03,+4.6633165E+00,+2.4120603E+00,+7.5381909E+00
+50.5000E-03,-347.6080E-03,+4.6633165E+00,+2.4120603E+00,+7.6989949E+00
+50.7500E-03,+54.4020E-03,+4.7437185E+00,+2.4120603E+00,-7.9793969E+00
+51.0000E-03,+325.1204E-03,+4.6633165E+00,+2.4120603E+00,-7.8481053E+00
+51.2500E-03,+706.3867E-03,+4.5829145E+00,+2.5728643E+00,-7.6490203E+00
+51.5000E-03,+733.5436E-03,+4.6513413E+00,+2.5044375E+00,-7.6577889E+00
+51.7500E-03,+1.0996281E+00,+4.5829145E+00,+2.5401453E+00,-7.4165828E+00
+52.0000E-03,+1.5816244E+00,+4.4490498E+00,+2.5728643E+00,-7.2557788E+00
+52.2500E-03,+1.7428442E+00,+4.3417085E+00,+2.5666688E+00,-7.0887793E+00
+52.5000E-03,+2.0644522E+00,+4.1809045E+00,+2.5728643E+00,-6.8537688E+00
+52.7500E-03,+2.3860603E+00,+4.0652104E+00,+2.5277544E+00,-6.6929648E+00
+53.0000E-03,+617.2161E-03,+3.7788944E+00,+2.5484981E+00,-6.5321607E+00
+53.2500E-03,-1.2356525E+00,+3.6180904E+00,+2.4960847E+00,-6.3677344E+00
+53.5000E-03,-1.2491516E+00,+3.9225770E+00,+2.5728643E+00,-6.1301507E+00
+53.7500E-03,-1.0286893E+00,+4.3842453E+00,+2.6532663E+00,-5.9693467E+00
+54.0000E-03,-691.0091E-03,+4.5611215E+00,+2.6532663E+00,-5.7281406E+00
+54.2500E-03,-347.6080E-03,+4.6633165E+00,+2.6532663E+00,-5.5673366E+00
+54.5000E-03,-26.0000E-03,+4.7437185E+00,+2.6532663E+00,-5.4065326E+00
+54.7500E-03,+376.0100E-03,+4.7037548E+00,+2.6133026E+00,-5.2052903E+00
+55.0000E-03,+636.4360E-03,+4.6633165E+00,+2.5920842E+00,-5.0045226E+00
+55.2500E-03,+1.0192261E+00,+4.5829145E+00,+2.5743882E+00,-4.7648404E+00
+55.5000E-03,+1.0637614E+00,+4.5829145E+00,+2.6309987E+00,-4.7855842E+00
+55.7500E-03,+1.7428442E+00,+4.4221105E+00,+2.6532663E+00,-4.4417085E+00
+56.0000E-03,+1.7261974E+00,+4.4387573E+00,+2.7336683E+00,-4.4417085E+00
+56.2500E-03,+2.3097552E+00,+4.0241974E+00,+2.7336683E+00,-4.0396985E+00
+56.5000E-03,+1.1113876E+00,+3.9148577E+00,+2.7336683E+00,-4.1201005E+00
+56.7500E-03,-669.2161E-03,+3.6984924E+00,+2.7336683E+00,-3.6725059E+00
+57.0000E-03,-1.5536382E+00,+3.6844187E+00,+2.6673400E+00,-3.6517621E+00
+57.2500E-03,-1.0712261E+00,+4.2613065E+00,+2.6532663E+00,-3.3160804E+00
+57.5000E-03,-1.0163984E+00,+4.4221105E+00,+2.8140703E+00,-3.3160804E+00
+57.7500E-03,-797.7757E-03,+4.6633165E+00,+2.8140703E+00,-3.1552764E+00
+58.0000E-03,-290.2072E-03,+4.7437185E+00,+2.8140703E+00,-2.9140703E+00
+58.2500E-03,-106.4020E-03,+4.7437185E+00,+2.7336683E+00,-2.7532663E+00
+58.5000E-03,+295.6080E-03,+4.7437185E+00,+2.7336683E+00,-2.5624753E+00
+58.7500E-03,+566.4853E-03,+4.7437185E+00,+2.7336683E+00,-2.3512563E+00
+59.0000E-03,+938.8241E-03,+4.5918420E+00,+2.7336683E+00,-2.1904522E+00
+59.2500E-03,+1.6624422E+00,+4.4221105E+00,+2.8826560E+00,-1.7884422E+00
+59.5000E-03,+1.7601225E+00,+4.3895504E+00,+2.8466304E+00,-1.7884422E+00
+59.7500E-03,+2.2252563E+00,+4.0471986E+00,+2.8140703E+00,-1.4135303E+00
+60.0000E-03,+1.0319348E+00,+4.0201005E+00,+2.8140703E+00,-1.4668342E+00
+60.2500E-03,-669.2161E-03,+3.6180904E+00,+2.7996809E+00,-1.0648241E+00
+60.5000E-03,-1.5637737E+00,+3.6079548E+00,+2.8944723E+00,-1.0648241E+00
+60.7500E-03,-1.1516281E+00,+4.1809045E+00,+2.8944723E+00,-718.6911E-03
+61.0000E-03,-1.1516281E+00,+4.3417085E+00,+2.8906911E+00,-662.8141E-03
+61.2500E-03,-508.4121E-03,+4.6633165E+00,+2.8775098E+00,-341.2060E-03
+61.5000E-03,-186.8040E-03,+4.7010229E+00,+2.8140703E+00,-100.0000E-03
+61.7500E-03,+134.8040E-03,+4.6633165E+00,+2.8944723E+00,+60.8040E-03
+62.0000E-03,+536.8141E-03,+4.6633165E+00,+2.9748743E+00,+221.6080E-03
+62.2500E-03,+858.4221E-03,+4.6437809E+00,+2.8944723E+00,+382.4121E-03
+62.5000E-03,+1.2604321E+00,+4.5829145E+00,+2.8944723E+00,+623.6181E-03
+62.7500E-03,+1.5016382E+00,+4.4831337E+00,+2.9748743E+00,+784.4221E-03
+63.0000E-03,+1.9036482E+00,+4.2626715E+00,+3.0539113E+00,+1.0242631E+00
+63.2500E-03,+2.2252563E+00,+4.1005025E+00,+2.9748743E+00,+1.1864321E+00
+63.5000E-03,+2.1824037E+00,+3.9825510E+00,+2.9373249E+00,+1.3472362E+00
+63.7500E-03,+134.8040E-03,+3.6984924E+00,+2.9580687E+00,+1.5080402E+00
+64.0000E-03,-1.0712261E+00,+3.6180904E+00,+2.9748743E+00,+1.7531843E+00
+64.2500E-03,-1.1516281E+00,+3.9396985E+00,+3.0305944E+00,+1.9100502E+00
+64.5000E-03,-739.1687E-03,+4.3067322E+00,+3.0098507E+00,+2.1512563E+00
+64.7500E-03,-267.2060E-03,+4.5025125E+00,+2.9748743E+00,+2.5390338E+00
+65.0000E-03,-99.8908E-03,+4.5829145E+00,+3.0552763E+00,+2.4793755E+00
+65.2500E-03,+456.4121E-03,+4.5829145E+00,+3.0021294E+00,+2.8748743E+00
+65.5000E-03,+778.0201E-03,+4.6153177E+00,+2.9748743E+00,+3.0356784E+00
+65.7500E-03,+1.1112876E+00,+4.5829145E+00,+2.9748743E+00,+3.1964824E+00
+66.0000E-03,+1.5016382E+00,+4.5025125E+00,+2.9839587E+00,+3.4376884E+00
+66.2500E-03,+1.8232462E+00,+4.3417085E+00,+3.1356784E+00,+3.5984924E+00
+66.5000E-03,+2.1448542E+00,+4.2613065E+00,+3.0552763E+00,+3.7891265E+00
+66.7500E-03,+2.4664623E+00,+4.1005025E+00,+3.0552763E+00,+3.9914162E+00
+67.0000E-03,+800.1348E-03,+3.7555795E+00,+3.0669338E+00,+4.1729640E+00
+67.2500E-03,-830.0201E-03,+3.4896876E+00,+3.1032771E+00,+4.3221105E+00
+67.5000E-03,-992.1930E-03,+3.7516375E+00,+3.0552763E+00,+4.5360596E+00
+67.7500E-03,-595.3273E-03,+4.1005025E+00,+3.0617895E+00,+4.9588134E+00
+68.0000E-03,-347.6080E-03,+4.1951351E+00,+3.2018498E+00,+5.1261306E+00
+68.2500E-03,-26.0000E-03,+4.2613065E+00,+3.1356784E+00,+5.3323623E+00
+68.5000E-03,+295.6080E-03,+4.2613065E+00,+3.0552763E+00,+5.4477386E+00
+68.7500E-03,+617.2161E-03,+4.2573664E+00,+3.1396184E+00,+5.6889447E+00
+69.0000E-03,+938.8241E-03,+4.1809045E+00,+3.2160804E+00,+5.8497487E+00
+69.2500E-03,+1.2604321E+00,+4.0576479E+00,+3.1356784E+00,+6.0105527E+00
+69.5000E-03,+1.6986227E+00,+3.8814072E+00,+3.1356784E+00,+6.2517587E+00
+69.7500E-03,+2.0644522E+00,+3.6180904E+00,+3.2174473E+00,+6.5733668E+00
+70.0000E-03,+819.6685E-03,+3.2771056E+00,+3.1550552E+00,+6.7341708E+00
+70.2500E-03,-468.1306E-03,+3.0149949E+00,+3.1356784E+00,+6.9350954E+00
+70.5000E-03,-1.0712261E+00,+3.0552763E+00,+3.1552160E+00,+7.1361808E+00
+70.7500E-03,-830.0201E-03,+3.3768844E+00,+3.2952762E+00,+7.2981910E+00
+71.0000E-03,-428.0100E-03,+3.6400403E+00,+3.2160804E+00,+7.5381909E+00
+71.2500E-03,-106.4020E-03,+3.7788944E+00,+3.2964824E+00,-8.0597989E+00
+71.5000E-03,+20.4730E-03,+3.6815279E+00,+3.2964824E+00,-8.0597989E+00
+71.7500E-03,+456.4121E-03,+3.6180904E+00,+3.2160804E+00,-7.7344116E+00
+72.0000E-03,+697.6181E-03,+3.5935674E+00,+3.2406034E+00,-7.4969848E+00
+72.2500E-03,+984.0909E-03,+3.4572864E+00,+3.2964824E+00,-7.2909140E+00
+72.5000E-03,+1.2604321E+00,+3.3768844E+00,+3.2964824E+00,-7.1609854E+00
+72.7500E-03,+1.4952858E+00,+3.2160804E+00,+3.2964824E+00,-6.9341708E+00
+73.0000E-03,+1.2595457E+00,+2.9477782E+00,+3.3235785E+00,-6.6920783E+00
+73.2500E-03,-106.4020E-03,+2.6054264E+00,+3.2486424E+00,-6.4191967E+00
+73.5000E-03,-922.2404E-03,+2.5610460E+00,+3.2846641E+00,-6.2105527E+00
+73.7500E-03,-830.0201E-03,+2.8855468E+00,+3.3768844E+00,-5.9693467E+00
+74.0000E-03,-588.8141E-03,+3.0045436E+00,+3.3768844E+00,-5.8085427E+00
+74.2500E-03,-377.5970E-03,+3.1356784E+00,+3.2964824E+00,-5.5973256E+00
+74.5000E-03,+45.1568E-03,+3.1356784E+00,+3.3768844E+00,-5.4157778E+00
+74.7500E-03,+295.6080E-03,+3.0552763E+00,+3.3653858E+00,-5.0160212E+00
+75.0000E-03,+536.8141E-03,+3.0552763E+00,+3.3768844E+00,-4.8918782E+00
+75.2500E-03,+778.0201E-03,+3.0552763E+00,+3.4043002E+00,-4.7103304E+00
+75.5000E-03,+1.1733581E+00,+2.9011444E+00,+3.3702123E+00,-4.5221105E+00
+75.7500E-03,+1.1800301E+00,+2.8140703E+00,+3.3909561E+00,-4.3472348E+00
+76.0000E-03,+1.5016382E+00,+2.5836353E+00,+3.4224709E+00,-4.0504694E+00
+76.2500E-03,+963.6668E-03,+2.2760990E+00,+3.3213251E+00,-3.7429331E+00
+76.5000E-03,-508.4121E-03,+2.0100502E+00,+3.3727854E+00,-3.5572864E+00
+76.7500E-03,-669.2161E-03,+2.1070971E+00,+3.4572864E+00,-3.3964824E+00
+77.0000E-03,-433.6348E-03,+2.3690469E+00,+3.3768844E+00,-3.1609011E+00
+77.2500E-03,-244.9364E-03,+2.4924623E+00,+3.4795560E+00,-2.8336683E+00
+77.5000E-03,-104.8762E-03,+2.5728643E+00,+3.4557606E+00,-2.6713385E+00
+77.7500E-03,+215.2060E-03,+2.4924623E+00,+3.5376884E+00,-2.4316583E+00
+78.0000E-03,+376.0100E-03,+2.4924623E+00,+3.4572864E+00,-2.2308925E+00
+78.2500E-03,+556.5106E-03,+2.4120603E+00,+3.4572864E+00,-2.0903537E+00
+78.5000E-03,+859.4694E-03,+2.3316583E+00,+3.3768844E+00,-1.8667496E+00
+78.7500E-03,+1.0778371E+00,+2.2512563E+00,+3.4572864E+00,-1.4668342E+00
+79.0000E-03,+1.2604321E+00,+2.1283194E+00,+3.4572864E+00,-1.3060301E+00
+79.2500E-03,+37.2786E-03,+1.7688442E+00,+3.5376884E+00,-1.0819475E+00
+79.5000E-03,-665.5957E-03,+1.7688442E+00,+3.5340680E+00,-900.3997E-03
+79.7500E-03,-508.4121E-03,+1.9296482E+00,+3.4572864E+00,-582.4121E-03
+80.0000E-03,-392.7160E-03,+2.0904522E+00,+3.5376884E+00,-386.3140E-03
+80.2500E-03,-267.2060E-03,+2.1708542E+00,+3.4572864E+00,-180.4020E-03
+80.5000E-03,+54.4020E-03,+2.0966458E+00,+3.5438819E+00,+66.9975E-03
+80.7500E-03,+134.8040E-03,+2.0904522E+00,+3.4572864E+00,+168.1433E-03
+81.0000E-03,+376.0100E-03,+2.0904522E+00,+3.4900073E+00,+477.7742E-03
+81.2500E-03,+536.8141E-03,+2.0220274E+00,+3.4572864E+00,+704.0201E-03
+81.5000E-03,+706.3847E-03,+2.0100502E+00,+3.5376884E+00,+945.2261E-03
+81.7500E-03,+858.4221E-03,+1.9805398E+00,+3.4867968E+00,+1.0551385E+00
+82.0000E-03,+486.5599E-03,+1.6884422E+00,+3.5879426E+00,+1.3673425E+00
+82.2500E-03,-669.2161E-03,+1.3668342E+00,+3.5376884E+00,+1.6688442E+00
+82.5000E-03,-588.8141E-03,+1.5389779E+00,+3.4799659E+00,+1.8409880E+00
+82.7500E-03,-588.8141E-03,+1.7367607E+00,+3.5860069E+00,+2.0225358E+00
+83.0000E-03,-294.7807E-03,+1.8492462E+00,+3.5376884E+00,+2.2844856E+00
+83.2500E-03,-106.4020E-03,+1.8560771E+00,+3.5445193E+00,+2.6336683E+00
+83.5000E-03,+54.4020E-03,+1.8492462E+00,+3.5376884E+00,+2.7944723E+00
+83.7500E-03,+134.8040E-03,+1.8492462E+00,+3.6180904E+00,+3.0356784E+00
+84.0000E-03,+376.0100E-03,+1.7938458E+00,+3.6180904E+00,+3.3072832E+00
+84.2500E-03,+541.0719E-03,+1.7688442E+00,+3.6138326E+00,+3.5180904E+00
+84.5000E-03,+697.6181E-03,+1.6884422E+00,+3.6820064E+00,+3.7592964E+00
+84.7500E-03,+858.4221E-03,+1.5708104E+00,+3.6180904E+00,+3.9201005E+00
+85.0000E-03,-646.7876E-03,+1.1256281E+00,+3.6180904E+00,+4.1968516E+00
+85.2500E-03,-588.8141E-03,+1.2847475E+00,+3.5393731E+00,+4.4829145E+00
+85.5000E-03,-508.4121E-03,+1.3668342E+00,+3.6984924E+00,+4.6437185E+00
+85.7500E-03,-388.2072E-03,+1.4472362E+00,+3.6984924E+00,+4.8849246E+00
+86.0000E-03,-206.6594E-03,+1.5276382E+00,+3.6180904E+00,+5.1062752E+00
+86.2500E-03,-26.0000E-03,+1.5267497E+00,+3.6984924E+00,+5.4468502E+00
+86.5000E-03,+76.0342E-03,+1.4688684E+00,+3.6180904E+00,+5.6085427E+00
+86.7500E-03,+134.8040E-03,+1.4472362E+00,+3.6984924E+00,+5.7693467E+00
+87.0000E-03,+439.1298E-03,+1.3841164E+00,+3.6353726E+00,+6.1367922E+00
+87.2500E-03,+536.8141E-03,+1.3633726E+00,+3.6180904E+00,+6.3321607E+00
+87.5000E-03,+593.0107E-03,+1.2864321E+00,+3.6984924E+00,+6.4929648E+00
+87.7500E-03,-633.7632E-03,+839.4730E-03,+3.6180904E+00,+6.6987179E+00
+88.0000E-03,-574.1049E-03,+964.8241E-03,+3.7641853E+00,+6.9606677E+00
+88.2500E-03,-502.3774E-03,+1.0512608E+00,+3.6924578E+00,+7.2969848E+00
+88.5000E-03,-347.6080E-03,+1.1256281E+00,+3.6984924E+00,+7.4577889E+00
+88.7500E-03,-300.0858E-03,+1.2389099E+00,+3.6984924E+00,+7.6185929E+00
+89.0000E-03,-94.2660E-03,+1.2742961E+00,+3.6984924E+00,-8.0036689E+00
+89.2500E-03,-26.0000E-03,+1.2060301E+00,+3.7702867E+00,-7.7381909E+00
+89.5000E-03,+54.4020E-03,+1.2060301E+00,+3.6691409E+00,-7.5773869E+00
+89.7500E-03,+134.8040E-03,+1.1757235E+00,+3.7788944E+00,-7.4165828E+00
+90.0000E-03,+305.1709E-03,+1.0547890E+00,+3.6984924E+00,-7.0241357E+00
+90.2500E-03,+445.2312E-03,+976.0050E-03,+3.6984924E+00,-6.8537688E+00
+90.5000E-03,+536.8141E-03,+1.0133014E+00,+3.7469698E+00,-6.6125627E+00
+90.7500E-03,-508.4121E-03,+723.6181E-03,+3.6707589E+00,-6.4517587E+00
+91.0000E-03,-428.0100E-03,+877.4323E-03,+3.7719047E+00,-6.1441302E+00
+91.2500E-03,-347.6080E-03,+898.1761E-03,+3.6984924E+00,-5.8751907E+00
+91.5000E-03,-267.2060E-03,+999.3219E-03,+3.7329902E+00,-5.6822364E+00
+91.7500E-03,-242.0456E-03,+989.9845E-03,+3.7788944E+00,-5.4869346E+00
+92.0000E-03,-30.4167E-03,+964.8241E-03,+3.6984924E+00,-5.2545619E+00
+92.2500E-03,+54.4020E-03,+1.0288990E+00,+3.7788944E+00,-4.9241206E+00
+92.5000E-03,+97.7331E-03,+1.0081552E+00,+3.6984924E+00,-4.7633165E+00
+92.7500E-03,+157.3913E-03,+1.0452261E+00,+3.7788944E+00,-4.6025125E+00
+93.0000E-03,+295.6080E-03,+886.2656E-03,+3.6984924E+00,-4.2827480E+00
+93.2500E-03,+437.5118E-03,+964.8241E-03,+3.6984924E+00,-4.0396985E+00
+93.5000E-03,-428.0100E-03,+643.2161E-03,+3.7788944E+00,-3.7984924E+00
+93.7500E-03,-488.3978E-03,+663.2303E-03,+3.6784782E+00,-3.6376884E+00
+94.0000E-03,-347.6080E-03,+804.0201E-03,+3.6992220E+00,-3.3153508E+00
+94.2500E-03,-288.6794E-03,+884.4221E-03,+3.6984924E+00,-3.0748743E+00
+94.5000E-03,-186.8040E-03,+964.8241E-03,+3.7407096E+00,-2.9140703E+00
+94.7500E-03,-106.4020E-03,+901.8632E-03,+3.7788944E+00,-2.6728643E+00
+95.0000E-03,-26.0000E-03,+961.5214E-03,+3.6984924E+00,-2.3512563E+00
+95.2500E-03,+54.4020E-03,+884.4221E-03,+3.7788944E+00,-2.1664058E+00
+95.5000E-03,+134.8040E-03,+884.4221E-03,+3.6984924E+00,-1.9492462E+00
+95.7500E-03,+280.7401E-03,+884.4221E-03,+3.7788944E+00,-1.7884422E+00
+96.0000E-03,+370.1342E-03,+804.0201E-03,+3.7730186E+00,-1.3864321E+00
+96.2500E-03,-347.6080E-03,+562.8141E-03,+3.6984924E+00,-1.1452261E+00
+96.5000E-03,-428.0100E-03,+690.5794E-03,+3.7788944E+00,-984.4221E-03
+96.7500E-03,-347.6080E-03,+791.7252E-03,+3.6984924E+00,-594.7069E-03
+97.0000E-03,-275.6549E-03,+875.9732E-03,+3.7788944E+00,-502.0100E-03
+97.2500E-03,-267.2060E-03,+884.4221E-03,+3.8301037E+00,-260.8040E-03
+97.5000E-03,-106.4020E-03,+804.0201E-03,+3.7788944E+00,+30.3385E-03
+97.7500E-03,-35.7217E-03,+794.2983E-03,+3.7788944E+00,+302.0100E-03
+98.0000E-03,+54.4020E-03,+723.6181E-03,+3.8592964E+00,+543.2161E-03
+98.2500E-03,+103.0382E-03,+723.6181E-03,+3.7788944E+00,+704.0201E-03
+98.5000E-03,+134.8040E-03,+643.2161E-03,+3.8592964E+00,+997.7357E-03
+98.7500E-03,+141.9527E-03,+562.8141E-03,+3.7788944E+00,+1.2668342E+00
+99.0000E-03,-361.2032E-03,+402.0100E-03,+3.8592964E+00,+1.4276382E+00
+99.2500E-03,-381.9470E-03,+482.4121E-03,+3.8132334E+00,+1.5884422E+00
+99.5000E-03,-267.2060E-03,+482.4121E-03,+3.7238117E+00,+1.9904522E+00
+99.7500E-03,-267.2060E-03,+562.8141E-03,+3.7834699E+00,+2.1558318E+00
+100.0000E-03,-267.2060E-03,+498.5803E-03,+3.7788944E+00,+2.3762940E+00
+100.2500E-03,-186.8040E-03,+562.8141E-03,+3.8592964E+00,+2.5532663E+00
+100.5000E-03,-106.4020E-03,+562.8141E-03,+3.7788944E+00,+2.8748743E+00
+100.7500E-03,-28.0024E-03,+484.4145E-03,+3.7788944E+00,+3.1160804E+00
+101.0000E-03,+35.6606E-03,+562.8141E-03,+3.8405551E+00,+3.2768844E+00
+101.2500E-03,+54.4020E-03,+523.3289E-03,+3.7788944E+00,+3.4771736E+00
+101.5000E-03,+54.4020E-03,+482.4121E-03,+3.7990675E+00,+3.8598715E+00
+101.7500E-03,+215.2060E-03,+482.4121E-03,+3.8592964E+00,+4.0005025E+00
+102.0000E-03,-288.5205E-03,+402.0100E-03,+3.7788944E+00,+4.4025125E+00
+102.2500E-03,-267.2060E-03,+363.6663E-03,+3.7788944E+00,+4.5633165E+00
+102.5000E-03,-267.2060E-03,+402.0100E-03,+3.8592964E+00,+4.8045226E+00
+102.7500E-03,-186.8040E-03,+324.7519E-03,+3.7788944E+00,+4.9653266E+00
+103.0000E-03,-186.8040E-03,+321.6080E-03,+3.8592964E+00,+5.3434490E+00
+103.2500E-03,-151.0334E-03,+321.6080E-03,+3.7788944E+00,+5.5281406E+00
+103.5000E-03,-106.4020E-03,+256.2329E-03,+3.8592964E+00,+5.7039715E+00
+103.7500E-03,-26.0000E-03,+241.2060E-03,+3.8592964E+00,+5.9301507E+00
+104.0000E-03,-26.0000E-03,+241.2060E-03,+3.7788944E+00,+6.2517587E+00
+104.2500E-03,-26.0000E-03,+241.2060E-03,+3.8592964E+00,+6.4125627E+00
+104.5000E-03,-26.0000E-03,+241.2060E-03,+3.7788944E+00,+6.6537688E+00
+104.7500E-03,-267.2060E-03,+160.8040E-03,+3.8592964E+00,+6.8145728E+00
+105.0000E-03,-267.2060E-03,+241.2060E-03,+3.7788944E+00,+7.1361808E+00
+105.2500E-03,-267.2060E-03,+241.2060E-03,+3.7788944E+00,+7.3773869E+00
+105.5000E-03,-186.8040E-03,+251.0866E-03,+3.8592964E+00,+7.6891143E+00
+105.7500E-03,-186.8040E-03,+310.7449E-03,+3.8592964E+00,-7.9793969E+00
+106.0000E-03,-155.1971E-03,+192.4110E-03,+3.7788944E+00,-7.8185929E+00
+106.2500E-03,-158.7527E-03,+160.8040E-03,+3.8592964E+00,-7.6054381E+00
+106.5000E-03,-106.4020E-03,+153.4965E-03,+3.8592964E+00,-7.3288733E+00
+106.7500E-03,-106.4020E-03,+147.3677E-03,+3.8458602E+00,-7.0949748E+00
+107.0000E-03,-106.4020E-03,+80.4020E-03,+3.8592964E+00,-6.9341708E+00
+107.2500E-03,-106.4020E-03,+105.8802E-03,+3.7788944E+00,-6.7478886E+00
+107.5000E-03,-267.2060E-03,+80.4020E-03,+3.8592964E+00,-6.3760911E+00
+107.7500E-03,-186.8040E-03,+80.4020E-03,+3.8432870E+00,-6.1461601E+00
+108.0000E-03,-186.8040E-03,+80.4020E-03,+3.8592964E+00,-5.9325935E+00
+108.2500E-03,-186.8040E-03,+103.3071E-03,+3.8592964E+00,-5.7856376E+00
+108.5000E-03,-186.8040E-03,+78.2407E-03,+3.7788944E+00,-5.4086939E+00
+108.7500E-03,-124.9845E-03,+80.4020E-03,+3.8592964E+00,-5.1839091E+00
+109.0000E-03,-106.4020E-03,+80.4020E-03,+3.9396985E+00,-4.8437185E+00
+109.2500E-03,-186.8040E-03,+0.0E+00,+3.8592964E+00,-4.6025125E+00
+109.5000E-03,-106.4020E-03,+79.9902E-03,+3.8597083E+00,-4.4417085E+00
+109.7500E-03,-106.4020E-03,+21.1556E-03,+3.8592964E+00,-4.2809045E+00
+110.0000E-03,-225.3066E-03,+0.0E+00,+3.8592964E+00,-3.8788944E+00
+110.2500E-03,-186.8040E-03,+0.0E+00,+3.9219396E+00,-3.7180904E+00
+110.5000E-03,-186.8040E-03,+0.0E+00,+3.8563115E+00,-3.4768844E+00
+110.7500E-03,-186.8040E-03,+56.6733E-03,+3.9159697E+00,-3.3160804E+00
+111.0000E-03,-142.3315E-03,+0.0E+00,+3.7788944E+00,-2.9499998E+00
+111.2500E-03,-186.8040E-03,+0.0E+00,+3.7940801E+00,-2.7532663E+00
+111.5000E-03,-192.3621E-03,-74.8439E-03,+3.8592964E+00,-2.5924623E+00
+111.7500E-03,-186.8040E-03,+26.3019E-03,+3.7788944E+00,-2.3512563E+00
+112.0000E-03,-106.4020E-03,+33.3564E-03,+3.8122508E+00,-2.0296482E+00
+112.2500E-03,-106.4020E-03,+0.0E+00,+3.9396985E+00,-1.8562316E+00
+112.5000E-03,-186.8040E-03,-72.2708E-03,+3.8592964E+00,-1.3945633E+00
+112.7500E-03,-186.8040E-03,+0.0E+00,+3.8304215E+00,-1.2256281E+00
+113.0000E-03,-186.8040E-03,-80.4020E-03,+3.8900797E+00,-1.0648241E+00
+113.2500E-03,-176.7646E-03,-80.4020E-03,+3.8592964E+00,-904.0201E-03
+113.5000E-03,-106.4020E-03,-80.4020E-03,+3.8700008E+00,-502.0100E-03
+113.7500E-03,-218.2521E-03,-80.4020E-03,+3.8592964E+00,-260.8040E-03
+114.0000E-03,-238.9959E-03,-80.4020E-03,+3.9114883E+00,-152.1919E-03
+114.2500E-03,-186.8040E-03,-80.4020E-03,+3.9322321E+00,-12.1316E-03
+114.5000E-03,-200.0815E-03,-80.4020E-03,+3.7788944E+00,+395.6895E-03
+114.7500E-03,-152.7828E-03,-80.4020E-03,+3.8592964E+00,+577.2373E-03
+115.0000E-03,-186.8040E-03,-80.4020E-03,+3.7788944E+00,+784.4221E-03
+115.2500E-03,-181.9108E-03,-75.5088E-03,+3.8592964E+00,+950.1194E-03
+115.5000E-03,-170.9535E-03,-80.4020E-03,+3.7788944E+00,+1.3472362E+00
+115.7500E-03,-223.3983E-03,+0.0E+00,+3.7788944E+00,+1.5446345E+00
+116.0000E-03,-186.8040E-03,+0.0E+00,+3.8592964E+00,+1.9100502E+00
