second,CH1,CH2,CH3,CH4
-0.0715,-0.186804,-0.1487724,-0.160804,0.4628141
-0.07125,-0.186804,-0.160804,-0.241206,0.3824121
-0.071,-0.186804,-0.1339211,-0.160804,0.3824121
-0.07075,-0.186804,-0.160804,-0.2350669,0.4628141
-0.0705,-0.186804,-0.160804,-0.2266013,0.4628141
-0.07025,-0.186804,-0.160804,-0.160804,0.3824121
-0.07,-0.186804,-0.160804,-0.1851138,0.4628141
-0.06975,-0.186804,-0.160804,-0.160804,0.385978
-0.0695,-0.1696262,-0.160804,-0.160804,0.3995899
-0.06925,-0.186804,-0.160804,-0.160804,0.4203336
-0.069,-0.186804,-0.160804,-0.2194694,0.4410774
-0.06875,-0.2662132,-0.160804,-0.160804,0.4628141
-0.0685,-0.1261529,-0.2214551,-0.160804,0.4628141
-0.06825,-0.1463093,-0.160804,-0.2012987,0.4223194
-0.068,-0.186804,-0.160804,-0.160804,0.4015756
-0.06775,-0.1883843,-0.2396258,-0.160804,0.4612338
-0.0675,-0.186804,-0.218882,-0.218882,0.3824121
-0.06725,-0.186804,-0.160804,-0.160804,0.4628141
-0.067,-0.186804,-0.160804,-0.160804,0.3990025
-0.06675,-0.186804,-0.241206,-0.160804,0.3865654
-0.0665,-0.186804,-0.160804,-0.2163089,0.4379169
-0.06625,-0.186804,-0.160804,-0.160804,0.4171731
-0.066,-0.1727867,-0.241206,-0.2271887,0.4487968
-0.06575,-0.186804,-0.160804,-0.160804,0.4628141
-0.0655,-0.186804,-0.241206,-0.160804,0.3824121
-0.06525,-0.186804,-0.192992,-0.2090181,0.4306261
-0.065,-0.186804,-0.241206,-0.1722482,0.3824121
-0.06475,-0.186804,-0.1701036,-0.160804,0.4628141
-0.0645,-0.186804,-0.1908474,-0.160804,0.4124554
-0.06425,-0.186804,-0.1904189,-0.160804,0.3824121
-0.064,-0.1241441,-0.241206,-0.1696751,0.3912831
-0.06375,-0.186804,-0.241206,-0.160804,0.4509414
-0.0635,-0.186804,-0.1934205,-0.160804,0.4150285
-0.06325,-0.1597623,-0.241206,-0.160804,0.3824121
-0.063,-0.186804,-0.241206,-0.2349081,0.4565161
-0.06275,-0.186804,-0.241206,-0.160804,0.4628141
-0.0625,-0.186804,-0.1959936,-0.160804,0.3824121
-0.06225,-0.186804,-0.241206,-0.160804,0.4383454
-0.062,-0.186804,-0.2374812,-0.160804,0.3824121
-0.06175,-0.186804,-0.241206,-0.160804,0.4628141
-0.0615,-0.186804,-0.2034433,-0.160804,0.4628141
-0.06125,-0.186804,-0.241206,-0.1826995,0.4628141
-0.061,-0.186804,-0.1619557,-0.2400543,0.3824121
-0.06075,-0.186804,-0.1803961,-0.241206,0.4020041
-0.0605,-0.1467378,-0.2008702,-0.2011399,0.3824121
-0.06025,-0.1674816,-0.1801264,-0.160804,0.4434917
-0.06,-0.186804,-0.241206,-0.160804,0.3824121
-0.05975,-0.1646388,-0.2190409,-0.160804,0.4406489
-0.0595,-0.149311,-0.241206,-0.160804,0.425321
-0.05925,-0.186804,-0.241206,-0.1775533,0.4628141
-0.059,-0.186804,-0.241206,-0.160804,0.4628141
-0.05875,-0.1311403,-0.241206,-0.1855423,0.3824121
-0.0585,-0.186804,-0.241206,-0.160804,0.3824121
-0.05825,-0.186804,-0.241206,-0.160804,0.4628141
-0.058,-0.186804,-0.241206,-0.2346384,0.4562464
-0.05775,-0.186804,-0.241206,-0.160804,0.4628141
-0.0575,-0.186804,-0.1931508,-0.2088592,0.4628141
-0.05725,-0.186804,-0.241206,-0.160804,0.451211
-0.057,-0.186804,-0.2320653,-0.160804,0.4536733
-0.05675,-0.186804,-0.2113215,-0.160804,0.4628141
-0.0565,-0.186804,-0.241206,-0.160804,0.4628141
-0.05625,-0.186804,-0.1698339,-0.160804,0.4537841
-0.056,-0.186804,-0.2294922,-0.1725179,0.4628141
