t,i1,i2,i3,sum
97.5,-1.8098147,1.75343436409081,0.0563803359091885,5.55111512312578e-16
97.75,-1.7948442,1.79761463083487,-0.0027704308348645,5.55111512312578e-16
98,-1.8487291,1.80659242306384,0.0421366769361591,6.66133814775094e-16
98.25,-1.8421051,1.7279136962741,0.114191403725904,4.44089209850063e-16
98.5,-1.8628489,1.69735645626838,0.16549244373162,5.55111512312578e-16
98.75,-1.8752462,1.70355510626838,0.17169109373162,7.7715611723761e-16
99,-1.8752462,1.70355510626838,0.17169109373162,7.7715611723761e-16
99.25,-1.8752462,1.70355510626838,0.17169109373162,7.7715611723761e-16
99.5,-1.8752462,1.70355510626838,0.17169109373162,7.7715611723761e-16
99.75,-1.8752462,1.69409845526922,0.181147744730784,5.55111512312578e-16
100,-1.9069096,1.71938680626838,0.18752279373162,6.66133814775094e-16
100.25,-1.9556482,1.6741259317533,0.281522268246696,6.66133814775094e-16
100.5,-1.8752462,1.62764529494792,0.247600905052078,5.55111512312578e-16
100.75,-1.9556482,1.6741259317533,0.281522268246696,6.66133814775094e-16
101,-1.9556482,1.63414534937235,0.321502850627647,6.66133814775094e-16
101.25,-1.98107,1.61720665723823,0.363863342761773,5.55111512312578e-16
101.5,-1.9556482,1.60449575723823,0.351152442761773,5.55111512312578e-16
101.75,-1.9556482,1.60449575723823,0.351152442761773,5.55111512312578e-16
102,-1.9556482,1.60449575723823,0.351152442761773,5.55111512312578e-16
102.25,-1.9556482,1.53486558272315,0.420782617276849,6.66133814775094e-16
102.5,-2.0360502,1.50725921847796,0.52879098152204,5.55111512312578e-16
102.75,-1.9742871,1.45841309730948,0.515874002690523,4.44089209850063e-16
103,-2.0360502,1.435806233693,0.600243966307002,6.66133814775094e-16
103.25,-2.0360502,1.45336533176743,0.582684868232571,5.55111512312578e-16
103.5,-2.0360502,1.50503084851148,0.531019351488518,4.44089209850063e-16
103.75,-2.0360502,1.41743601622538,0.618614183774618,5.55111512312578e-16
104,-1.997604,1.34695287257538,0.650651127424619,4.44089209850063e-16
104.25,-2.0360502,1.29654579806031,0.739504401939695,6.66133814775094e-16
104.5,-2.0390916,1.29806649806031,0.741025101939695,6.66133814775094e-16
104.75,-2.1164522,1.33674679806031,0.779705401939695,4.44089209850063e-16
105,-2.1164522,1.26711662354523,0.849335576454772,5.55111512312578e-16
105.25,-2.1164522,1.25401426540375,0.862437934596248,5.55111512312578e-16
105.5,-2.1164522,1.26225441051822,0.854197789481779,4.44089209850063e-16
105.75,-2.090094,1.20713430643072,0.882959693569277,4.44089209850063e-16
106,-2.1164522,1.23827806420175,0.878174135798253,5.55111512312578e-16
106.25,-2.103896,1.12157817451508,0.982317825484925,4.44089209850063e-16
106.5,-2.1164522,1.06531676959603,1.05113543040398,4.44089209850063e-16
106.75,-2.1164522,1.0582261,1.0582261,4.44089209850063e-16
107,-2.1164522,1.10124599853553,1.01520620146447,4.44089209850063e-16
107.25,-2.0460333,1.02301665,1.02301665,4.44089209850063e-16
107.5,-2.1164522,0.988595925484923,1.12785627451508,4.44089209850063e-16
107.75,-2.1164522,0.988595925484923,1.12785627451508,4.44089209850063e-16
108,-2.1164522,0.964214019471857,1.15223818052814,4.44089209850063e-16
108.25,-2.1090423,0.915260800969847,1.19378149903015,4.44089209850063e-16
108.5,-2.1164522,0.930513160498828,1.18593903950117,4.44089209850063e-16
108.75,-2.1164522,0.809217469239698,1.3072347307603,4.44089209850063e-16
109,-2.1164522,0.827182040408182,1.28927015959182,2.22044604925031e-16
109.25,-2.0408871,0.741922851939694,1.29896424806031,2.22044604925031e-16
109.5,-2.1164522,0.779705401939694,1.33674679806031,4.44089209850063e-16
109.75,-2.0360502,0.631984490176023,1.40406570982398,2.22044604925031e-16
110,-2.0934447,0.678646311344506,1.41479838865549,2.22044604925031e-16
110.25,-2.038314,0.601375866307001,1.436938133693,2.22044604925031e-16
110.5,-2.1164522,0.640444966307,1.476007233693,2.22044604925031e-16
110.75,-2.0772284,0.58686425907404,1.49036414092596,2.22044604925031e-16
111,-2.0360502,0.530613791791924,1.50543640820808,4.44089209850063e-16
111.25,-2.1161429,0.501297915536778,1.61484498446322,4.44089209850063e-16
111.5,-2.0571034,0.541140391791924,1.51596300820808,4.44089209850063e-16
111.75,-2.0360502,0.497180881078826,1.53886931892117,2.22044604925031e-16
112,-2.0360502,0.460983617276848,1.57506658272315,0
112.25,-2.0360502,0.391353442761771,1.64469675723823,4.44089209850063e-16
112.5,-2.0596765,0.403166592761771,1.65650990723823,4.44089209850063e-16
112.75,-2.0360502,0.391353442761771,1.64469675723823,4.44089209850063e-16
113,-2.0360502,0.321723268246695,1.71432693175331,0
113.25,-2.1109966,0.354471780053808,1.75652481994619,4.44089209850063e-16
113.5,-2.0360502,0.299033922282785,1.73701627771722,4.44089209850063e-16
113.75,-2.0025914,0.264339864511761,1.73825153548824,2.22044604925031e-16
114,-1.9683633,0.218249643731618,1.75011365626838,2.22044604925031e-16
114.25,-1.9556482,0.142261919216542,1.81338628078346,0
114.5,-1.9556482,0.142261919216542,1.81338628078346,0
114.75,-1.9556482,0.142261919216542,1.81338628078346,0
115,-1.9556482,0.0814148877441068,1.87423331225589,2.22044604925031e-16
115.25,-1.8858481,0.0377316947014654,1.84811640529853,2.22044604925031e-16
115.5,-1.8752462,0.0324307447014655,1.84281545529853,0
115.75,-1.9273356,0.0584754447014654,1.86886015529853,0
116,-1.8676774,0.0286463447014654,1.83903105529853,2.22044604925031e-16
116.25,-1.8752462,-0.0371994298136109,1.91244562981361,0
116.5,-1.8287629,-0.0604410798136109,1.88920397981361,0
116.75,-1.8752462,-0.0371994298136109,1.91244562981361,0
117,-1.7948442,-0.147030604328688,1.94187480432869,0
117.25,-1.7948442,-0.147030604328688,1.94187480432869,0
117.5,-1.7948442,-0.178633516761049,1.97347771676105,0
117.75,-1.7144422,-0.256861778843764,1.97130397884376,0
118,-1.7144422,-0.256861778843764,1.97130397884376,0
118.25,-1.6340402,-0.366693039961381,2.00073323996138,0
118.5,-1.6340402,-0.366693039961381,2.00073323996138,0
118.75,-1.6134469,-0.446619864476457,2.06006676447646,0
119,-1.5536382,-0.476524214476457,2.03016241447646,4.44089209850063e-16
119.25,-1.5536382,-0.476524214476457,2.03016241447646,4.44089209850063e-16
119.5,-1.5120001,-0.497343264476457,2.00934336447646,0
119.75,-1.4108543,-0.617546338991533,2.02840063899153,0
120,-1.3928342,-0.693827770114322,2.08666197011432,-4.44089209850063e-16
120.25,-1.3928342,-0.626556388991533,2.01939058899153,0
120.5,-1.3928342,-0.657898541174815,2.05073274117482,0
120.75,-1.2474772,-0.76886506350661,2.01634226350661,-4.44089209850063e-16
121,-1.2320301,-0.841631624662921,2.07366172466292,0
121.25,-1.2320301,-0.77658861350661,2.00861871350661,-4.44089209850063e-16
121.5,-1.1516281,-0.886419788021686,2.03804788802169,0
121.75,-1.1516281,-0.897568912467467,2.04919701246747,0
122,-1.1437583,-0.959984862536763,2.10374316253676,0
122.25,-1.0712261,-0.996250962536763,2.06747706253676,0
122.5,-1.0218687,-1.02092966253676,2.04279836253676,-4.44089209850063e-16
122.75,-0.9104221,-1.07665296253676,1.98707506253676,-4.44089209850063e-16
123,-0.9104221,-1.08569686582848,1.99611896582848,-2.22044604925031e-16
123.25,-0.8792353,-1.16187653705184,2.04111183705184,-4.44089209850063e-16
123.5,-0.8300201,-1.23145735588561,2.06147745588561,-4.44089209850063e-16
123.75,-0.7573458,-1.28575907705409,2.04310487705409,0
124,-0.7626342,-1.28980726156692,2.05244146156692,0
124.25,-0.7158582,-1.31319526156692,2.02905346156692,-4.44089209850063e-16
124.5,-0.6692161,-1.38371790036716,2.05293400036716,-4.44089209850063e-16
124.75,-0.6692161,-1.34098032611326,2.01019642611326,0
125,-0.5732248,-1.45414213608199,2.02736693608199,-4.44089209850063e-16
125.25,-0.5084121,-1.52471335960137,2.03312545960137,-4.44089209850063e-16
125.5,-0.5888141,-1.44634748608199,2.03516158608199,-4.44089209850063e-16
125.75,-0.4305915,-1.52769443066186,1.95828593066186,-4.44089209850063e-16
126,-0.42801,-1.59637971059707,2.02438971059707,-4.44089209850063e-16
126.25,-0.4695059,-1.50600158608199,1.97550748608199,-2.22044604925031e-16
126.5,-0.347608,-1.63658071059707,1.98418871059707,-4.44089209850063e-16
126.75,-0.347608,-1.63658071059707,1.98418871059707,-4.44089209850063e-16
127,-0.347608,-1.63658071059707,1.98418871059707,-4.44089209850063e-16
127.25,-0.267206,-1.67678171059707,1.94398771059707,-4.44089209850063e-16
127.5,-0.204983,-1.69214973478167,1.89713273478167,-4.44089209850063e-16
127.75,-0.186804,-1.71476161524398,1.90156561524398,-4.44089209850063e-16
128,-0.186804,-1.69679695747296,1.88360095747296,-4.44089209850063e-16
128.25,-0.186804,-1.68550303357967,1.87230703357966,-4.44089209850063e-16
128.5,-0.1220079,-1.67975058608199,1.80175848608199,-4.44089209850063e-16
128.75,-0.106402,-1.75273415867496,1.85913615867496,-6.66133814775094e-16
129,-0.0805203,-1.70049438608199,1.78101468608199,-6.66133814775094e-16
129.25,-0.026,-1.72775453608199,1.75375453608199,-6.66133814775094e-16
129.5,0.054402,-1.76795553608199,1.71355353608199,-4.44089209850063e-16
129.75,0.127093,-1.80430103608199,1.67720803608199,-4.44089209850063e-16
130,0.134804,-1.80815653608199,1.67335253608199,-4.44089209850063e-16
130.25,0.1660075,-1.7811511352539,1.6151436352539,-4.44089209850063e-16
130.5,0.2851484,-1.81369856156692,1.52855016156691,-4.44089209850063e-16
130.75,0.295608,-1.82783465342197,1.53222665342197,-4.44089209850063e-16
131,0.295608,-1.81892836156692,1.52332036156691,-2.22044604925031e-16
131.25,0.37601,-1.83433479444895,1.45832479444895,-6.66133814775094e-16
131.5,0.4564121,-1.83653023300133,1.38011813300132,-4.44089209850063e-16
131.75,0.4564121,-1.82970023705184,1.37328813705184,-6.66133814775094e-16
132,0.5368141,-1.86990123705184,1.33308713705184,-4.44089209850063e-16
132.25,0.5911589,-1.89707363705184,1.30591473705184,-4.44089209850063e-16
132.5,0.5421275,-1.80292776253676,1.26080026253676,-4.44089209850063e-16
132.75,0.6976181,-1.8244059198097,1.1267878198097,-4.44089209850063e-16
133,0.6976181,-1.84934537297772,1.15172727297772,-6.66133814775094e-16
133.25,0.7211022,-1.82278493802169,1.10168273802169,-6.66133814775094e-16
133.5,0.8584221,-1.8890717186077,1.03064961860769,-8.88178419700125e-16
133.75,0.9208206,-1.85301396350661,0.932193363506609,-5.55111512312578e-16
134,0.9388241,-1.86201571350661,0.923191613506609,-7.7715611723761e-16
134.25,1.0192261,-1.85069590960753,0.831469809607528,-6.66133814775094e-16
134.5,1.0190589,-1.83250293899153,0.813444038991532,-4.44089209850063e-16
134.75,1.0996281,-1.87278753899153,0.773159438991532,-5.55111512312578e-16
135,1.0996281,-1.80315736447646,0.703529264476456,-5.55111512312578e-16
135.25,1.1800301,-1.84335836447646,0.663328264476456,-4.44089209850063e-16
135.5,1.2604321,-1.81601276048035,0.555580660480344,-5.55111512312578e-16
135.75,1.2604321,-1.81392918996138,0.553497089961379,-3.33066907387547e-16
136,1.2604321,-1.84554647841544,0.585114378415444,-5.55111512312578e-16
136.25,1.3408342,-1.8404775226758,0.499643322675799,-4.44089209850063e-16
136.5,1.3408342,-1.8498182128734,0.508984012873396,-4.44089209850063e-16
136.75,1.4212362,-1.82470097884376,0.403464778843762,-8.88178419700125e-16
137,1.4212362,-1.75507080432869,0.333834604328686,-6.66133814775094e-16
137.25,1.4884465,-1.78867595432869,0.300229454328686,-7.7715611723761e-16
137.5,1.5016382,-1.79527180432869,0.293633604328686,-8.88178419700125e-16
137.75,1.5016382,-1.70113666159067,0.199498461590666,-6.66133814775094e-16
138,1.5016382,-1.6984810812925,0.196842881292501,-5.55111512312578e-16
138.25,1.5820402,-1.75664673906353,0.174606539063525,-5.55111512312578e-16
138.5,1.5117634,-1.66107405529853,0.149310655298533,-6.66133814775094e-16
138.75,1.5016382,-1.65601145529853,0.154373255298533,-6.66133814775094e-16
139,1.5304274,-1.60077588078346,0.0703484807834568,-5.55111512312578e-16
139.25,1.5820402,-1.55695210626838,-0.0250880937316197,-5.55111512312578e-16
139.5,1.5820402,-1.55695210626838,-0.0250880937316197,-5.55111512312578e-16
139.75,1.5820402,-1.41769175723823,-0.164348442761772,-5.55111512312578e-16
140,1.5820402,-1.41769175723823,-0.164348442761772,-5.55111512312578e-16
140.25,1.6569699,-1.38552643272315,-0.271443467276849,-6.66133814775094e-16
140.5,1.5973117,-1.35569733272315,-0.241614367276849,-4.44089209850063e-16
140.75,1.6624422,-1.35707241799823,-0.305369782001767,-5.55111512312578e-16
141,1.6056831,-1.220622683693,-0.385060416307002,-4.9960036108132e-16
141.25,1.6624422,-1.249002233693,-0.413439966307002,-4.9960036108132e-16
141.5,1.6624422,-1.17937197257538,-0.483070227424619,-6.10622663543836e-16
141.75,1.6624422,-1.07353015823662,-0.588912041763376,-6.66133814775094e-16
142,1.6624422,-1.04011162354523,-0.622330576454772,-4.44089209850063e-16
142.25,1.6624422,-0.970481449030153,-0.691960750969848,-4.44089209850063e-16
142.5,1.6624422,-0.900851274515076,-0.761590925484924,-4.44089209850063e-16
142.75,1.6624422,-0.934834544372279,-0.727607655627721,-4.44089209850063e-16
143,1.6624422,-0.8312211,-0.831221100000001,-4.44089209850063e-16
143.25,1.6646893,-0.764660521169767,-0.900028778830233,-4.44089209850063e-16
143.5,1.6624422,-0.711871367823174,-0.950570832176826,-3.33066907387547e-16
143.75,1.6624422,-0.654085476345496,-1.0083567236545,-4.44089209850063e-16
144,1.6624422,-0.566490644059396,-1.0959515559406,-2.22044604925031e-16
144.25,1.6624422,-0.483070227424618,-1.17937197257538,-2.22044604925031e-16
144.5,1.6880062,-0.495852227424617,-1.19215397257538,-4.44089209850063e-16
144.75,1.6624422,-0.45354369750037,-1.20889850249963,-4.44089209850063e-16
145,1.6624422,-0.401878180756317,-1.26056401924368,-4.44089209850063e-16
145.25,1.6624422,-0.343809791791924,-1.31863240820808,-4.44089209850063e-16
145.5,1.6624422,-0.274179617276848,-1.38826258272315,-2.22044604925031e-16
145.75,1.630921,-0.273452958478924,-1.35746804152108,-2.22044604925031e-16
146,1.6624422,-0.204549442761771,-1.45789275723823,-4.44089209850063e-16
146.25,1.6524758,-0.190935087177494,-1.46154071282251,-4.44089209850063e-16
146.5,1.5820402,-0.0947182682466948,-1.48732193175331,0
146.75,1.5820402,-0.0250880937316185,-1.55695210626838,0
147,1.5820402,-0.0250880937316185,-1.55695210626838,0
147.25,1.5016382,0.0738835552327031,-1.5755217552327,-2.22044604925031e-16
147.5,1.5016382,0.0559188974616794,-1.55755709746168,-2.22044604925031e-16
147.75,1.4752633,0.097930530783458,-1.57319383078346,-2.22044604925031e-16
148,1.4212362,0.194574255298534,-1.61581045529853,0
148.25,1.4865255,0.175017587418308,-1.66154308741831,-2.22044604925031e-16
148.5,1.3408342,0.304405429813611,-1.64523962981361,0
148.75,1.284234,0.332705529813611,-1.61693952981361,2.22044604925031e-16
149,1.2604321,0.414236654328687,-1.67466875432869,4.44089209850063e-16
149.25,1.1977159,0.445594754328687,-1.64331065432869,0
149.5,1.1800301,0.524067828843764,-1.70409792884376,0
149.75,1.0404548,0.593855478843764,-1.63431027884376,2.22044604925031e-16
150,1.0996281,0.63389908996138,-1.73352718996138,0
150.25,0.959083,0.70417163996138,-1.66325463996138,0
150.5,0.9388241,0.71430108996138,-1.65312518996138,0
150.75,0.8584221,0.824132264476457,-1.68255436447646,0
151,0.8563339,0.894806538991533,-1.75114043899153,0
151.25,0.6976181,0.974164438991533,-1.67178253899153,0
151.5,0.6540423,1.06558251350661,-1.71962481350661,4.44089209850063e-16
151.75,0.5528965,1.06045300594536,-1.61334950594536,2.22044604925031e-16
152,0.4610734,1.16206696350661,-1.62314036350661,4.44089209850063e-16
152.25,0.511409,1.20652933802169,-1.71793833802169,2.22044604925031e-16
152.5,0.37601,1.34385901253676,-1.71986901253676,2.22044604925031e-16
152.75,0.295608,1.38406001253676,-1.67966801253676,6.66133814775094e-16
153,0.2883736,1.38767721253676,-1.67605081253676,2.22044604925031e-16
153.25,0.215206,1.49389118705184,-1.70909718705184,4.44089209850063e-16
153.5,0.166484,1.51825218705184,-1.68473618705184,4.44089209850063e-16
153.75,0.134804,1.59425133454605,-1.72905533454605,4.44089209850063e-16
154,0.134804,1.53409218705184,-1.66889618705184,4.44089209850063e-16
154.25,0.0045513,1.66884871156692,-1.67340001156691,2.22044604925031e-16
154.5,-0.026,1.68412436156692,-1.65812436156692,2.22044604925031e-16
154.75,-0.106402,1.72432536156692,-1.61792336156691,4.44089209850063e-16
155,-0.106402,1.72432536156692,-1.61792336156691,4.44089209850063e-16
155.25,-0.186804,1.76452636156692,-1.57772236156691,4.44089209850063e-16
155.5,-0.186804,1.76452636156692,-1.57772236156691,4.44089209850063e-16
155.75,-0.267206,1.80472736156692,-1.53752136156691,4.44089209850063e-16
156,-0.3326543,1.83745151156692,-1.50479721156691,4.44089209850063e-16
156.25,-0.347608,1.80621321550597,-1.45860521550597,4.44089209850063e-16
156.5,-0.42801,1.81549918705184,-1.38748918705184,6.66133814775094e-16
156.75,-0.5084121,1.85848615417327,-1.35007405417327,4.44089209850063e-16
157,-0.5712872,1.88713778705184,-1.31585058705184,6.66133814775094e-16
157.25,-0.6270847,1.88189313863123,-1.25480843863123,6.66133814775094e-16
157.5,-0.7282305,1.89597926253676,-1.16774876253676,4.44089209850063e-16
157.75,-0.7496181,1.90667306253676,-1.15705496253676,6.66133814775094e-16
158,-0.8300201,1.87724388802169,-1.04722378802169,6.66133814775094e-16
158.25,-0.8695783,1.8627645818937,-0.9931862818937,4.44089209850063e-16
158.5,-0.9908241,1.95764588802169,-0.966821788021685,7.7715611723761e-16
158.75,-1.0692968,1.92725206350661,-0.857955263506609,6.66133814775094e-16
159,-1.0712261,1.85858653899153,-0.787360438991532,4.44089209850063e-16
159.25,-1.1516281,1.86118740063796,-0.709559300637964,7.7715611723761e-16
159.5,-1.1678694,1.83727801447646,-0.669408614476456,4.44089209850063e-16
159.75,-1.3079297,1.84157718273938,-0.533647482739378,4.44089209850063e-16
160,-1.3928342,1.88013023996138,-0.487296039961379,5.55111512312578e-16
160.25,-1.4732362,1.89052957376635,-0.417293373766349,6.66133814775094e-16
160.5,-1.4869044,1.85753507884376,-0.370630678843762,7.7715611723761e-16
160.75,-1.6269646,1.8640626536757,-0.237098053675703,7.7715611723761e-16
161,-1.6866228,1.93330205832826,-0.246679258328262,6.66133814775094e-16
161.25,-1.6658791,1.84981904470267,-0.183939944702674,6.66133814775094e-16
161.5,-1.7144422,1.83204362981361,-0.117601429813609,8.88178419700125e-16
161.75,-1.7948442,1.80261445529853,-0.00777025529853315,5.55111512312578e-16
162,-1.7948442,1.82893513238305,-0.0340909323830517,5.55111512312578e-16
162.25,-1.8752462,1.84281545529853,0.032430744701467,7.7715611723761e-16
162.5,-1.8752462,1.77318528078346,0.102060919216543,5.55111512312578e-16
162.75,-1.9434264,1.74822959554835,0.195196804451647,6.66133814775094e-16
163,-1.9556482,1.77230515331938,0.183343046680624,5.55111512312578e-16
163.25,-1.9556482,1.72063963657532,0.235008563424676,6.66133814775094e-16
163.5,-1.8871439,1.6398737817533,0.247270118246696,6.66133814775094e-16
163.75,-2.0212553,1.65011206648468,0.371143233515322,5.55111512312578e-16
164,-2.0005115,1.62692740723823,0.373584092761773,4.44089209850063e-16
164.25,-2.0360502,1.50543640820807,0.530613791791926,4.44089209850063e-16
164.5,-2.0360502,1.435806233693,0.600243966307002,6.66133814775094e-16
164.75,-2.0360502,1.435806233693,0.600243966307002,6.66133814775094e-16
165,-2.1164522,1.40637697257538,0.710075227424619,4.44089209850063e-16
165.25,-2.0360502,1.24557535330533,0.790474846694671,5.55111512312578e-16
165.5,-2.0360502,1.29585072607123,0.740199473928773,5.55111512312578e-16
165.75,-2.0360502,1.10492486029702,0.931125339702978,5.55111512312578e-16
166,-2.0360502,1.08765527451508,0.948394925484924,4.44089209850063e-16
166.25,-2.1164522,1.00502728527855,1.11142491472145,4.44089209850063e-16
166.5,-2.0360502,0.878764750969847,1.15728544903015,4.44089209850063e-16
166.75,-1.9781625,0.78019072645477,1.19797177354523,4.44089209850063e-16
167,-2.0360502,0.707336754341525,1.32871344565848,2.22044604925031e-16
167.25,-2.0360502,0.614446956134146,1.42160324386585,4.44089209850063e-16
167.5,-2.0360502,0.534375459735802,1.5016747402642,2.22044604925031e-16
167.75,-2.0360502,0.530613791791924,1.50543640820808,4.44089209850063e-16
168,-2.0360502,0.431044426247697,1.6050057737523,4.44089209850063e-16
168.25,-2.0360502,0.391353442761771,1.64469675723823,4.44089209850063e-16
168.5,-2.0360502,0.327713306157051,1.70833689384295,2.22044604925031e-16
168.75,-2.0083897,0.283938322565315,1.72445137743469,4.44089209850063e-16
169,-2.0360502,0.196671365003731,1.83937883499627,2.22044604925031e-16
169.25,-2.0360502,0.182462919216542,1.85358728078346,2.22044604925031e-16
169.5,-1.9556482,0.0726317447014654,1.88301645529853,4.44089209850063e-16
169.75,-1.9556482,0.0291846358342461,1.92646356416575,4.44089209850063e-16
170,-1.8752462,-0.0371994298136109,1.91244562981361,0
170.25,-1.803525,-0.0730600298136109,1.87658502981361,0
170.5,-1.7948442,-0.147030604328688,1.94187480432869,0
170.75,-1.7144422,-0.285273301060639,1.99971550106064,0
171,-1.7412937,-0.313066289961381,2.05435998996138,0
171.25,-1.6340402,-0.366693039961381,2.00073323996138,0
171.5,-1.6194041,-0.443641264476457,2.06304536447646,4.44089209850063e-16
171.75,-1.5536382,-0.476524214476457,2.03016241447646,4.44089209850063e-16
172,-1.4732362,-0.586355388991533,2.05959158899153,0
172.25,-1.3124321,-0.66981849238375,1.98225059238375,-4.44089209850063e-16
172.5,-1.295223,-0.74499216350661,2.04021516350661,0
172.75,-1.1940772,-0.79556506350661,1.98964226350661,0
173,-1.1516281,-0.867622446824924,2.01925054682492,0
173.25,-1.0702646,-0.996731712536763,2.06699631253676,-4.44089209850063e-16
173.5,-0.9302044,-1.04962983819148,1.97983423819148,0
173.75,-0.8300201,-1.18648413705184,2.01650423705184,0
174,-0.7687502,-1.21711908705184,1.98586928705184,0
174.25,-0.6708277,-1.33571051156692,2.00653821156692,-4.44089209850063e-16
174.5,-0.6692161,-1.33651631156692,2.00573241156692,0
174.75,-0.5515112,-1.46499893608199,2.01651013608199,-4.44089209850063e-16
175,-0.4445691,-1.5737596459358,2.0183287459358,-4.44089209850063e-16
175.25,-0.42801,-1.53037367919175,1.95838367919175,-2.22044604925031e-16
175.5,-0.347608,-1.63658071059707,1.98418871059707,-4.44089209850063e-16
175.75,-0.3128783,-1.65394556059707,1.96682386059707,-2.22044604925031e-16
176,-0.267206,-1.73429974041736,2.00150574041736,-4.44089209850063e-16
176.25,-0.186804,-1.71698271059707,1.90378671059707,-4.44089209850063e-16
176.5,-0.106402,-1.75718371059707,1.86358571059707,-4.44089209850063e-16
176.75,-0.0581566,-1.78130641059707,1.83946301059707,-4.44089209850063e-16
177,-0.026,-1.78750093586876,1.81350093586876,-8.88178419700125e-16
177.25,0.054402,-1.76795553608199,1.71355353608199,-4.44089209850063e-16
177.5,0.134804,-1.80815653608199,1.67335253608199,-4.44089209850063e-16
177.75,0.295608,-1.84454842409977,1.54894042409977,-4.44089209850063e-16
178,0.295608,-1.82658376632875,1.53097576632875,0
178.25,0.37601,-1.85912936156692,1.48311936156691,-6.66133814775094e-16
178.5,0.4564121,-1.82970023705184,1.37328813705184,-6.66133814775094e-16
178.75,0.5368141,-1.86990123705184,1.33308713705184,-4.44089209850063e-16
179,0.5430806,-1.80340431253676,1.26032371253676,-4.44089209850063e-16
179.25,0.6316933,-1.83517303956109,1.20347973956109,-6.66133814775094e-16
179.5,0.7780201,-1.8121159942533,1.0340958942533,-4.44089209850063e-16
179.75,0.8584221,-1.77334777498889,0.914925674988894,-5.55111512312578e-16
180,0.9388241,-1.79238553899153,0.853561438991532,-5.55111512312578e-16
180.25,1.0192261,-1.83258653899153,0.813360438991532,-4.44089209850063e-16
180.5,1.1374222,-1.82205441447646,0.684632214476456,-5.55111512312578e-16
180.75,1.1800301,-1.77372818996138,0.59369808996138,-6.66133814775094e-16
181,1.2604321,-1.81392918996138,0.553497089961379,-3.33066907387547e-16
181.25,1.3408342,-1.78449997884376,0.443665778843763,-6.66133814775094e-16
181.5,1.4212362,-1.82470097884376,0.403464778843762,-8.88178419700125e-16
181.75,1.5016382,-1.79527180432869,0.293633604328686,-8.88178419700125e-16
182,1.5016382,-1.79527180432869,0.293633604328686,-8.88178419700125e-16
182.25,1.5238347,-1.73673987981361,0.212905179813609,-6.66133814775094e-16
182.5,1.5390999,-1.70718508916749,0.168085189167485,-6.66133814775094e-16
182.75,1.5820402,-1.69621245529853,0.114172255298533,-5.55111512312578e-16
183,1.5820402,-1.62658228078346,0.0445420807834568,-5.55111512312578e-16
183.25,1.6068099,-1.4997067817533,-0.107103118246696,-5.55111512312578e-16
183.5,1.6624422,-1.51832149844064,-0.144120701559366,-6.66133814775094e-16
183.75,1.6624422,-1.38826258272315,-0.274179617276849,-6.66133814775094e-16
184,1.6624422,-1.45217785559865,-0.210264344401346,-4.44089209850063e-16
184.25,1.6624422,-1.29495284879748,-0.367489351202523,-4.9960036108132e-16
184.5,1.6624422,-1.249002233693,-0.413439966307002,-4.9960036108132e-16
184.75,1.6624422,-1.11976318422528,-0.542679015774723,-6.66133814775094e-16
185,1.6624422,-1.04011162354523,-0.622330576454772,-4.44089209850063e-16
185.25,1.6624422,-0.970481449030153,-0.691960750969848,-4.44089209850063e-16
185.5,1.6624422,-0.900851274515076,-0.761590925484924,-4.44089209850063e-16
185.75,1.5820402,-0.713596909286429,-0.868443290713572,-3.33066907387547e-16
186,1.5937854,-0.598173818027299,-0.995611581972701,-2.22044604925031e-16
186.25,1.6624422,-0.51120652676817,-1.15123567323183,-2.22044604925031e-16
186.5,1.635273,-0.445956323421577,-1.18931667657842,-2.22044604925031e-16
186.75,1.6624422,-0.343809791791924,-1.31863240820808,-4.44089209850063e-16
187,1.6481238,-0.336650591791924,-1.31147320820808,-2.22044604925031e-16
187.25,1.6624422,-0.274179617276848,-1.38826258272315,-2.22044604925031e-16
187.5,1.6066363,-0.128317165680717,-1.47831913431928,0
187.75,1.6585899,-0.0666991333946172,-1.59189076660538,-2.22044604925031e-16
188,1.5820402,-0.0250880937316185,-1.55695210626838,0
188.25,1.5444049,0.063359730783458,-1.60776463078346,-2.22044604925031e-16
188.5,1.5016382,0.084743080783458,-1.58638128078346,0
188.75,1.5016382,0.154373255298535,-1.65601145529853,-2.22044604925031e-16
189,1.4212362,0.194574255298534,-1.61581045529853,0
189.25,1.3810425,0.284301279813611,-1.66534377981361,0
189.5,1.2604321,0.414236654328687,-1.67466875432869,4.44089209850063e-16
189.75,1.181324,0.523420878843764,-1.70474487884376,0
190,1.1216658,0.553249978843764,-1.67491577884376,0
190.25,1.0192261,0.67410008996138,-1.69332618996138,0
190.5,1.0192261,0.67410008996138,-1.69332618996138,0
190.75,0.8584221,0.824132264476457,-1.68255436447646,0
191,0.7780201,0.933963438991533,-1.71198353899153,0
191.25,0.6172161,1.05364367477001,-1.67085977477001,0
191.5,0.5368141,1.12419661350661,-1.66101071350661,4.44089209850063e-16
191.75,0.3695699,1.27744888802169,-1.64701878802169,4.44089209850063e-16
192,0.322792,1.32437978599562,-1.64717178599562,4.44089209850063e-16
192.25,0.1827317,1.51012833705184,-1.69286003705184,4.44089209850063e-16
192.5,0.134804,1.53409218705184,-1.66889618705184,4.44089209850063e-16
192.75,0.054402,1.63611770139753,-1.69051970139753,4.44089209850063e-16
