t,id,iq,omega,uzk
+45.2500E-03,-50.2073E-03,-4.0201005E+00,-1.5518455E+00,+324.6482487E+00
+45.5000E-03,-186.8040E-03,-3.9396985E+00,-1.5276382E+00,+320.6281481E+00
+45.7500E-03,-43.2803E-03,-3.9396985E+00,-1.5276382E+00,+324.6482487E+00
+46.0000E-03,-186.8040E-03,-3.9396985E+00,-1.5276382E+00,+326.7671465E+00
+46.2500E-03,-186.8040E-03,-3.9396985E+00,-1.4688703E+00,+323.5665400E+00
+46.5000E-03,-267.2060E-03,-3.9396985E+00,-1.5276382E+00,+324.6927683E+00
+46.7500E-03,-186.8040E-03,-4.0002471E+00,-1.6080402E+00,+324.6482487E+00
+47.0000E-03,-266.4137E-03,-4.0201005E+00,-1.5276382E+00,+324.6482487E+00
+47.2500E-03,-248.1450E-03,-4.0201005E+00,-1.6080402E+00,+323.6951957E+00
+47.5000E-03,-424.6446E-03,-4.0201005E+00,-1.6080402E+00,+324.6482487E+00
+47.7500E-03,-267.2060E-03,-4.0425270E+00,-1.5276382E+00,+324.6482487E+00
+48.0000E-03,-341.6695E-03,-4.0573322E+00,-1.6080402E+00,+320.9250762E+00
+48.2500E-03,-267.2060E-03,-4.0840145E+00,-1.6080402E+00,+324.6482487E+00
+48.5000E-03,-106.4020E-03,-4.1005025E+00,-1.6080402E+00,+324.4354567E+00
+48.7500E-03,-347.6080E-03,-4.1005025E+00,-1.6080402E+00,+324.6482487E+00
+49.0000E-03,-186.8040E-03,-4.1462459E+00,-1.6537836E+00,+324.6482487E+00
+49.2500E-03,-333.6932E-03,-4.1005025E+00,-1.6884422E+00,+324.6482487E+00
+49.5000E-03,-113.2310E-03,-4.1005025E+00,-1.6816132E+00,+324.6482487E+00
+49.7500E-03,-347.6080E-03,-4.1005025E+00,-1.6608695E+00,+324.6482487E+00
+50.0000E-03,-186.8040E-03,-4.0684170E+00,-1.7205277E+00,+324.6482487E+00
+50.2500E-03,-358.9497E-03,-4.0314422E+00,-1.6080402E+00,+324.6482487E+00
+50.5000E-03,-106.4020E-03,-4.1005025E+00,-1.6884422E+00,+325.1183521E+00
+50.7500E-03,-26.0000E-03,-4.0502463E+00,-1.6884422E+00,+324.6482487E+00
+51.0000E-03,-106.4020E-03,-4.0201005E+00,-1.7393318E+00,+324.6482487E+00
+51.2500E-03,+54.4020E-03,-4.0201005E+00,-1.6884422E+00,+324.6482487E+00
+51.5000E-03,-37.9752E-03,-4.0201005E+00,-1.7568690E+00,+324.6482487E+00
+51.7500E-03,+21.6830E-03,-4.0201005E+00,-1.7688442E+00,+322.2640964E+00
+52.0000E-03,-213.3275E-03,-4.0201005E+00,-1.7688442E+00,+321.9751112E+00
+52.2500E-03,-26.0000E-03,-4.0139050E+00,-1.6884422E+00,+324.6482487E+00
+52.5000E-03,-26.0000E-03,-3.9396985E+00,-1.7833925E+00,+324.6482487E+00
+52.7500E-03,-106.4020E-03,-3.9396985E+00,-1.7688442E+00,+324.6482487E+00
+53.0000E-03,-211.1702E-03,-3.8592964E+00,-1.7444781E+00,+323.4299413E+00
+53.2500E-03,-190.4264E-03,-3.9396985E+00,-1.7688442E+00,+328.4872310E+00
+53.5000E-03,-106.4020E-03,-3.9568199E+00,-1.7688442E+00,+324.6482487E+00
+53.7500E-03,-347.6080E-03,-3.9775636E+00,-1.8492462E+00,+324.6482487E+00
+54.0000E-03,-245.4130E-03,-3.9614915E+00,-1.7688442E+00,+324.6482487E+00
+54.2500E-03,-106.4020E-03,-4.1005025E+00,-1.7688442E+00,+324.6482487E+00
+54.5000E-03,-286.9006E-03,-4.0201005E+00,-1.8492462E+00,+324.6482487E+00
+54.7500E-03,-227.2423E-03,-4.1005025E+00,-1.7284059E+00,+322.6263330E+00
+55.0000E-03,-328.3881E-03,-4.1005025E+00,-1.7076621E+00,+327.7073534E+00
+55.2500E-03,-186.8040E-03,-4.1005025E+00,-1.7688442E+00,+328.6683493E+00
+55.5000E-03,-325.3404E-03,-4.1005025E+00,-1.8492462E+00,+324.6482487E+00
+55.7500E-03,-267.2060E-03,-4.1005025E+00,-1.8866368E+00,+324.6482487E+00
+56.0000E-03,-186.8040E-03,-4.1005025E+00,-1.8492462E+00,+324.6482487E+00
+56.2500E-03,-347.6080E-03,-4.1005025E+00,-1.8492462E+00,+324.6482487E+00
+56.5000E-03,-242.3653E-03,-4.1005025E+00,-1.8492462E+00,+324.6482487E+00
+56.7500E-03,-26.0000E-03,-4.1005025E+00,-1.8840637E+00,+324.6482487E+00
+57.0000E-03,-186.8040E-03,-4.0864288E+00,-1.9437219E+00,+324.6482487E+00
+57.2500E-03,+47.7319E-03,-4.0201005E+00,-1.8492462E+00,+324.6482487E+00
+57.5000E-03,-78.9881E-03,-4.0201005E+00,-1.8766601E+00,+324.6482487E+00
+57.7500E-03,-74.1577E-03,-4.0201005E+00,-1.9618926E+00,+324.6482487E+00
+58.0000E-03,-14.4994E-03,-3.9511990E+00,-1.9985497E+00,+324.0732201E+00
+58.2500E-03,-186.8040E-03,-3.9489417E+00,-2.0008070E+00,+324.6482487E+00
+58.5000E-03,-136.3890E-03,-3.9396985E+00,-1.9296482E+00,+324.6482487E+00
+58.7500E-03,-26.0000E-03,-3.9396985E+00,-2.0100502E+00,+324.6482487E+00
+59.0000E-03,-267.2060E-03,-3.9396985E+00,-1.9385757E+00,+324.6482487E+00
+59.2500E-03,-186.8040E-03,-3.9396985E+00,-2.0100502E+00,+324.0574324E+00
+59.5000E-03,-282.4878E-03,-3.9722586E+00,-1.9774901E+00,+324.6482487E+00
+59.7500E-03,-294.3041E-03,-3.9667966E+00,-1.8763443E+00,+324.6482487E+00
+60.0000E-03,-186.8040E-03,-4.0201005E+00,-2.0036959E+00,+328.0329153E+00
+60.2500E-03,-361.9975E-03,-4.0201005E+00,-2.0100502E+00,+324.6482487E+00
+60.5000E-03,-257.0705E-03,-4.1356357E+00,-2.0100502E+00,+324.6482487E+00
+60.7500E-03,-130.9270E-03,-4.1250275E+00,-2.0904522E+00,+324.6482487E+00
+61.0000E-03,-270.9873E-03,-4.1771233E+00,-2.0866710E+00,+324.6482487E+00
+61.2500E-03,-347.6080E-03,-4.1005025E+00,-1.9466108E+00,+324.6482487E+00
+61.5000E-03,-186.8040E-03,-4.1382088E+00,-2.0100502E+00,+324.6482487E+00
+61.7500E-03,-428.0100E-03,-4.1005025E+00,-2.0904522E+00,+324.6482487E+00
+62.0000E-03,-265.9979E-03,-4.1005025E+00,-2.0904522E+00,+324.7086541E+00
+62.2500E-03,-86.8663E-03,-4.1005025E+00,-2.0100502E+00,+324.6482487E+00
+62.5000E-03,-65.9657E-03,-4.1005025E+00,-2.0100502E+00,+328.6683493E+00
+62.7500E-03,-106.4020E-03,-4.0811237E+00,-2.0294290E+00,+324.6482487E+00
+63.0000E-03,+53.0370E-03,-4.0201005E+00,-2.0904522E+00,+324.6482487E+00
+63.2500E-03,-245.0972E-03,-4.0201005E+00,-2.0904522E+00,+324.6482487E+00
+63.5000E-03,-106.4020E-03,-3.9396985E+00,-2.1280017E+00,+324.6482487E+00
+63.7500E-03,-9.1943E-03,-3.9396985E+00,-2.1708542E+00,+324.6482487E+00
+64.0000E-03,-29.9381E-03,-3.9396985E+00,-2.0904522E+00,+324.6482487E+00
+64.2500E-03,-242.5241E-03,-3.9396985E+00,-2.0100502E+00,+324.6482487E+00
+64.5000E-03,-267.2060E-03,-3.9396985E+00,-2.1708542E+00,+324.6482487E+00
+64.7500E-03,-186.8040E-03,-3.9396985E+00,-2.1046848E+00,+324.6482487E+00
+65.0000E-03,-354.1193E-03,-4.0135892E+00,-2.1708542E+00,+328.3427874E+00
+65.2500E-03,-214.0590E-03,-4.0201005E+00,-2.1981093E+00,+324.6482487E+00
+65.5000E-03,-154.4008E-03,-4.0525037E+00,-2.1708542E+00,+326.2684092E+00
+65.7500E-03,-347.6080E-03,-4.1005025E+00,-2.2395968E+00,+327.5024063E+00
+66.0000E-03,-267.2060E-03,-4.1095868E+00,-2.0904522E+00,+324.6482487E+00
+66.2500E-03,-186.8040E-03,-4.1005025E+00,-2.1708542E+00,+324.6482487E+00
+66.5000E-03,-267.2060E-03,-4.1005025E+00,-2.2006843E+00,+328.6683493E+00
+66.7500E-03,-347.6080E-03,-4.1005025E+00,-2.2512563E+00,+324.6482487E+00
+67.0000E-03,-198.4615E-03,-4.1005025E+00,-2.1825117E+00,+324.6482487E+00
+67.2500E-03,-74.0008E-03,-4.1005025E+00,-2.2512563E+00,+324.6482487E+00
+67.5000E-03,-80.5140E-03,-4.0473574E+00,-2.2512563E+00,+324.6482487E+00
+67.7500E-03,-186.8040E-03,-4.1005025E+00,-2.2577695E+00,+328.3426893E+00
+68.0000E-03,-40.2306E-03,-4.0862719E+00,-2.2654868E+00,+323.9367195E+00
+68.2500E-03,+19.4276E-03,-4.0201005E+00,-2.2162819E+00,+326.9196310E+00
+68.5000E-03,-26.0000E-03,-3.9396985E+00,-2.2512563E+00,+327.4341560E+00
+68.7500E-03,-182.8639E-03,-3.9396985E+00,-2.2512563E+00,+324.4512445E+00
+69.0000E-03,-123.2057E-03,-3.9396985E+00,-2.2512563E+00,+324.6482487E+00
+69.2500E-03,-106.4020E-03,-3.8592964E+00,-2.2941108E+00,+326.7909752E+00
+69.5000E-03,-186.8040E-03,-3.9396985E+00,-2.2733670E+00,+323.5427112E+00
+69.7500E-03,-347.6080E-03,-3.9396985E+00,-2.3316583E+00,+320.6964965E+00
+70.0000E-03,-286.5828E-03,-4.0201005E+00,-2.3316583E+00,+324.6482487E+00
+70.2500E-03,-186.8040E-03,-4.0602211E+00,-2.3316583E+00,+324.6482487E+00
+70.5000E-03,-186.8040E-03,-4.1200401E+00,-2.3511959E+00,+324.6482487E+00
+70.7500E-03,-347.6080E-03,-4.1005025E+00,-2.4108541E+00,+324.7085561E+00
+71.0000E-03,-289.1560E-03,-4.1005025E+00,-2.4120603E+00,+324.6482487E+00
+71.2500E-03,-186.8040E-03,-4.1005025E+00,-2.4120603E+00,+326.5336637E+00
+71.5000E-03,-284.1705E-03,-4.0201005E+00,-2.3655873E+00,+324.6482487E+00
+71.7500E-03,-347.6080E-03,-4.1005025E+00,-2.3316583E+00,+320.8171112E+00
+72.0000E-03,-267.2060E-03,-4.1005025E+00,-2.3316583E+00,+324.6482487E+00
+72.2500E-03,-71.2668E-03,-4.1457693E+00,-2.3769251E+00,+324.6482487E+00
+72.5000E-03,-26.0000E-03,-4.0344919E+00,-2.4120603E+00,+324.6482487E+00
+72.7500E-03,-186.8040E-03,-4.0201005E+00,-2.4057079E+00,+324.3306297E+00
+73.0000E-03,-106.4020E-03,-4.0201005E+00,-2.4120603E+00,+324.6482487E+00
+73.2500E-03,-26.0000E-03,-3.9396985E+00,-2.4120603E+00,+324.6482487E+00
+73.5000E-03,-26.0000E-03,-3.9278802E+00,-2.4120603E+00,+324.6482487E+00
+73.7500E-03,-26.0000E-03,-3.9307730E+00,-2.4120603E+00,+324.6482487E+00
+74.0000E-03,-106.4020E-03,-3.9396985E+00,-2.4120603E+00,+324.6482487E+00
+74.2500E-03,-347.6080E-03,-3.9396985E+00,-2.4924623E+00,+327.1689016E+00
+74.5000E-03,-347.6080E-03,-4.0201005E+00,-2.4924623E+00,+324.6482487E+00
+74.7500E-03,-267.2060E-03,-4.0315991E+00,-2.4235589E+00,+324.6482487E+00
+75.0000E-03,-267.2060E-03,-4.1327449E+00,-2.4924623E+00,+324.6482487E+00
+75.2500E-03,-347.6080E-03,-4.1005025E+00,-2.5454485E+00,+324.6482487E+00
+75.5000E-03,-347.6080E-03,-4.1005025E+00,-2.5728643E+00,+324.6482487E+00
+75.7500E-03,-253.1343E-03,-4.1809045E+00,-2.5728643E+00,+324.6482487E+00
+76.0000E-03,-267.2060E-03,-4.1005025E+00,-2.5728643E+00,+324.6482487E+00
+76.2500E-03,-106.4020E-03,-4.1005025E+00,-2.5728643E+00,+324.6482487E+00
+76.5000E-03,-102.3031E-03,-4.1005025E+00,-2.5728643E+00,+324.6482487E+00
+76.7500E-03,-186.8040E-03,-4.1005025E+00,-2.5728643E+00,+324.6482487E+00
+77.0000E-03,-106.4020E-03,-4.0631138E+00,-2.5728643E+00,+324.6482487E+00
+77.2500E-03,-26.0000E-03,-4.0782329E+00,-2.5728643E+00,+324.6482487E+00
+77.5000E-03,-26.0000E-03,-3.9412243E+00,-2.5728643E+00,+324.6482487E+00
+77.7500E-03,-26.0000E-03,-3.9396985E+00,-2.6340483E+00,+324.6482487E+00
+78.0000E-03,-66.4403E-03,-3.8992582E+00,-2.6133046E+00,+326.6463355E+00
+78.2500E-03,-327.9115E-03,-3.8789929E+00,-2.5728643E+00,+324.6482487E+00
+78.5000E-03,-347.6080E-03,-4.0190532E+00,-2.6532663E+00,+324.7006131E+00
+78.7500E-03,-186.8040E-03,-4.0201005E+00,-2.6532663E+00,+324.6482487E+00
+79.0000E-03,-267.2060E-03,-4.1005025E+00,-2.6532663E+00,+324.6482487E+00
+79.2500E-03,-169.6806E-03,-4.1005025E+00,-2.6532663E+00,+324.6482487E+00
+79.5000E-03,-183.1836E-03,-4.1041229E+00,-2.5764847E+00,+324.6482487E+00
+79.7500E-03,-26.0000E-03,-4.1565403E+00,-2.6532663E+00,+321.8463574E+00
+80.0000E-03,-186.8040E-03,-4.1005025E+00,-2.6532663E+00,+324.6482487E+00
+80.2500E-03,-347.6080E-03,-4.1005025E+00,-2.7191181E+00,+324.6482487E+00
+80.5000E-03,-347.6080E-03,-4.1005025E+00,-2.6532663E+00,+324.6482487E+00
+80.7500E-03,-106.4020E-03,-4.1005025E+00,-2.6532663E+00,+324.6482487E+00
+81.0000E-03,-26.0000E-03,-4.1005025E+00,-2.6532663E+00,+324.6482487E+00
+81.2500E-03,-26.0000E-03,-4.0201005E+00,-2.5848414E+00,+324.6482487E+00
+81.5000E-03,+54.4020E-03,-4.0201005E+00,-2.7249017E+00,+324.6482487E+00
+81.7500E-03,+134.8040E-03,-3.9396985E+00,-2.6532663E+00,+324.6482487E+00
+82.0000E-03,-26.0000E-03,-3.8592964E+00,-2.6532663E+00,+324.6482487E+00
+82.2500E-03,-267.2060E-03,-3.8592964E+00,-2.7336683E+00,+324.6482487E+00
+82.5000E-03,-347.6080E-03,-3.9396985E+00,-2.7223286E+00,+324.6482487E+00
+82.7500E-03,-267.2060E-03,-3.9880169E+00,-2.7336683E+00,+324.6482487E+00
+83.0000E-03,-267.2060E-03,-4.0476752E+00,-2.7060936E+00,+324.6482487E+00
+83.2500E-03,-186.8040E-03,-4.0269314E+00,-2.7336683E+00,+324.6482487E+00
+83.5000E-03,-172.8912E-03,-4.1809045E+00,-2.8140703E+00,+324.6482487E+00
+83.7500E-03,-141.0587E-03,-4.1351591E+00,-2.8140703E+00,+324.6482487E+00
+84.0000E-03,-211.8056E-03,-4.1005025E+00,-2.8140703E+00,+324.6482487E+00
+84.2500E-03,-428.0100E-03,-4.1005025E+00,-2.8140703E+00,+324.6482487E+00
+84.5000E-03,-89.9160E-03,-4.1005025E+00,-2.8140703E+00,+324.6482487E+00
+84.7500E-03,-224.0338E-03,-4.1377322E+00,-2.8140703E+00,+324.6482487E+00
+85.0000E-03,-186.8040E-03,-4.0780740E+00,-2.8364988E+00,+324.6482487E+00
+85.2500E-03,-106.4020E-03,-4.0988178E+00,-2.8140703E+00,+324.6482487E+00
+85.5000E-03,-26.0000E-03,-4.0201005E+00,-2.8140703E+00,+324.6482487E+00
+85.7500E-03,+13.8029E-03,-3.9802976E+00,-2.8140703E+00,+324.6482487E+00
+86.0000E-03,-106.4020E-03,-3.9396985E+00,-2.8140703E+00,+324.6482487E+00
+86.2500E-03,-185.9156E-03,-3.8592964E+00,-2.7345567E+00,+324.6482487E+00
+86.5000E-03,-165.1718E-03,-3.9396985E+00,-2.8944723E+00,+321.7097587E+00
+86.7500E-03,-229.1800E-03,-3.9820744E+00,-2.9748743E+00,+322.7469478E+00
+87.0000E-03,-249.9238E-03,-4.0201005E+00,-2.8944723E+00,+324.6482487E+00
+87.2500E-03,-106.4020E-03,-4.1005025E+00,-2.8944723E+00,+324.4751714E+00
+87.5000E-03,-186.8040E-03,-4.1247078E+00,-2.8944723E+00,+324.6482487E+00
+87.7500E-03,-383.0609E-03,-4.1359554E+00,-2.8944723E+00,+324.6482487E+00
+88.0000E-03,-121.1111E-03,-4.1005025E+00,-2.8944723E+00,+324.6482487E+00
+88.2500E-03,-353.6427E-03,-4.1005025E+00,-2.8944723E+00,+324.6482487E+00
+88.5000E-03,-267.2060E-03,-4.1005025E+00,-2.8944723E+00,+324.6482487E+00
+88.7500E-03,-106.4020E-03,-4.1005025E+00,-2.8944723E+00,+324.6482487E+00
+89.0000E-03,-186.8040E-03,-4.0201005E+00,-3.0552763E+00,+328.0615490E+00
+89.2500E-03,-97.7942E-03,-4.0201005E+00,-2.9748743E+00,+324.2178598E+00
+89.5000E-03,-186.8040E-03,-3.9396985E+00,-2.9748743E+00,+324.6482487E+00
+89.7500E-03,-136.7087E-03,-3.9093918E+00,-2.9748743E+00,+324.6482487E+00
+90.0000E-03,-186.8040E-03,-3.8688593E+00,-2.9748743E+00,+324.6482487E+00
+90.2500E-03,-186.8040E-03,-3.9396985E+00,-2.9056532E+00,+324.0892041E+00
+90.5000E-03,-267.2060E-03,-4.0201005E+00,-2.9748743E+00,+324.6482487E+00
+90.7500E-03,-239.4725E-03,-4.0727689E+00,-3.1079448E+00,+324.6482487E+00
+91.0000E-03,-267.2060E-03,-4.1739147E+00,-3.0622661E+00,+324.6482487E+00
+91.2500E-03,-200.5580E-03,-4.1809045E+00,-3.0552763E+00,+323.9605483E+00
+91.5000E-03,-186.8040E-03,-4.1464067E+00,-3.0552763E+00,+324.6482487E+00
+91.7500E-03,-186.8040E-03,-4.1005025E+00,-3.0301159E+00,+323.3902267E+00
+92.0000E-03,-186.8040E-03,-4.1005025E+00,-3.0552763E+00,+324.6482487E+00
+92.2500E-03,-106.4020E-03,-4.1005025E+00,-2.9912015E+00,+323.8318925E+00
+92.5000E-03,-63.0709E-03,-4.0571714E+00,-3.0923473E+00,+322.4816933E+00
+92.7500E-03,-3.4127E-03,-4.0201005E+00,-3.1356784E+00,+323.5188824E+00
+93.0000E-03,-26.0000E-03,-3.9396985E+00,-3.1356784E+00,+320.6281481E+00
+93.2500E-03,-44.9002E-03,-3.9396985E+00,-3.1167781E+00,+321.5731600E+00
+93.5000E-03,-106.4020E-03,-3.8592964E+00,-3.0552763E+00,+322.6103491E+00
+93.7500E-03,-166.7898E-03,-3.9396985E+00,-3.0552763E+00,+321.6288586E+00
+94.0000E-03,-187.5336E-03,-4.0193709E+00,-3.1364079E+00,+320.6281481E+00
+94.2500E-03,-245.7327E-03,-4.0201005E+00,-3.1571517E+00,+321.7018158E+00
+94.5000E-03,-229.0212E-03,-4.1427196E+00,-3.1778955E+00,+320.6281481E+00
+94.7500E-03,-186.8040E-03,-4.1179436E+00,-3.1356784E+00,+320.6281481E+00
+95.0000E-03,-190.1067E-03,-4.1776018E+00,-3.1356784E+00,+320.6281481E+00
+95.2500E-03,-243.1596E-03,-4.1005025E+00,-3.2724359E+00,+320.6281481E+00
+95.5000E-03,-267.2060E-03,-4.1005025E+00,-3.2160804E+00,+320.6281481E+00
+95.7500E-03,-171.9360E-03,-4.1005025E+00,-3.2160804E+00,+320.6281481E+00
+96.0000E-03,-106.4020E-03,-4.1005025E+00,-3.2160804E+00,+316.9018376E+00
+96.2500E-03,-26.0000E-03,-4.0201005E+00,-3.1622979E+00,+317.9390267E+00
+96.5000E-03,-106.4020E-03,-3.9870618E+00,-3.1356784E+00,+318.2599797E+00
+96.7500E-03,-26.0000E-03,-3.9396985E+00,-3.2841875E+00,+320.6281481E+00
+97.0000E-03,-267.2060E-03,-3.8592964E+00,-3.2160804E+00,+317.4529393E+00
+97.2500E-03,-215.9967E-03,-3.8592964E+00,-3.2160804E+00,+319.1685131E+00
+97.5000E-03,-397.5445E-03,-3.9396985E+00,-3.2160804E+00,+320.6281481E+00
+97.7500E-03,-267.2060E-03,-4.0201005E+00,-3.1454001E+00,+320.6281481E+00
+98.0000E-03,-106.4020E-03,-4.1115245E+00,-3.2964824E+00,+317.1591492E+00
+98.2500E-03,-347.6080E-03,-4.1005025E+00,-3.2964824E+00,+318.1963383E+00
+98.5000E-03,-186.8040E-03,-4.1005025E+00,-3.2160804E+00,+319.2335274E+00
+98.7500E-03,-106.4020E-03,-4.1005025E+00,-3.2232290E+00,+320.2707165E+00
+99.0000E-03,-106.4020E-03,-4.1005025E+00,-3.3768844E+00,+316.6080475E+00
+99.2500E-03,-26.0000E-03,-4.1005025E+00,-3.3425455E+00,+316.6080475E+00
+99.5000E-03,-51.3193E-03,-4.0201005E+00,-3.2964824E+00,+316.6080475E+00
+99.7500E-03,-26.0000E-03,-4.0201005E+00,-3.2964824E+00,+316.6080475E+00
+100.0000E-03,-26.0000E-03,-3.9396985E+00,-3.3768844E+00,+314.9912210E+00
+100.2500E-03,-106.4020E-03,-3.8592964E+00,-3.3768844E+00,+314.7624452E+00
+100.5000E-03,-186.8040E-03,-3.8592964E+00,-3.3192286E+00,+313.7252561E+00
+100.7500E-03,-186.8040E-03,-3.9376960E+00,-3.3768844E+00,+312.5879469E+00
+101.0000E-03,-328.8667E-03,-4.0201005E+00,-3.2964824E+00,+313.5250159E+00
+101.2500E-03,-267.2060E-03,-4.0595856E+00,-3.3768844E+00,+312.5879469E+00
+101.5000E-03,-86.2289E-03,-4.1005025E+00,-3.3970575E+00,+315.5993941E+00
+101.7500E-03,-347.6080E-03,-4.1005025E+00,-3.3768844E+00,+316.5795118E+00
+102.0000E-03,-127.7165E-03,-4.1005025E+00,-3.2964824E+00,+312.5879469E+00
+102.2500E-03,-106.4020E-03,-4.1005025E+00,-3.4572864E+00,+312.5879469E+00
+102.5000E-03,-106.4020E-03,-4.0201005E+00,-3.3768844E+00,+312.5879469E+00
+102.7500E-03,+54.4020E-03,-4.0201005E+00,-3.3768844E+00,+312.5879469E+00
+103.0000E-03,-26.0000E-03,-3.9396985E+00,-3.4572864E+00,+312.5879469E+00
+103.2500E-03,-17.1392E-03,-3.8592964E+00,-3.5376884E+00,+310.3563773E+00
+103.5000E-03,-186.8040E-03,-3.6984924E+00,-3.4572864E+00,+312.5879469E+00
+103.7500E-03,-261.4891E-03,-3.6984924E+00,-3.4515695E+00,+312.3020997E+00
+104.0000E-03,-186.8040E-03,-3.6984924E+00,-3.4837471E+00,+305.9727653E+00
+104.2500E-03,-428.0100E-03,-3.6984924E+00,-3.4572864E+00,+310.2277215E+00
+104.5000E-03,-199.2577E-03,-3.7788944E+00,-3.4572864E+00,+309.1905324E+00
+104.7500E-03,-114.6921E-03,-3.7067825E+00,-3.4572864E+00,+308.9823493E+00
+105.0000E-03,-318.5742E-03,-3.6984924E+00,-3.5376884E+00,+310.0195384E+00
+105.2500E-03,-267.2060E-03,-3.6984924E+00,-3.4572864E+00,+310.0990657E+00
+105.5000E-03,-267.2060E-03,-3.6180904E+00,-3.4572864E+00,+312.0939166E+00
+105.7500E-03,-186.8040E-03,-3.6180904E+00,-3.5376884E+00,+312.5879469E+00
+106.0000E-03,-26.0000E-03,-3.4888934E+00,-3.5060814E+00,+308.5678463E+00
+106.2500E-03,-267.2060E-03,-3.3768844E+00,-3.5376884E+00,+312.5879469E+00
+106.5000E-03,-106.4020E-03,-3.2964824E+00,-3.4572864E+00,+308.5678463E+00
+106.7500E-03,-106.4020E-03,-3.2964824E+00,-3.6046541E+00,+308.5678463E+00
+107.0000E-03,-267.2060E-03,-3.2160804E+00,-3.5376884E+00,+312.5879469E+00
+107.2500E-03,-347.6080E-03,-3.2415585E+00,-3.6180904E+00,+329.0651032E+00
+107.5000E-03,-428.0100E-03,-3.2917480E+00,-3.6180904E+00,+312.3512281E+00
+107.7500E-03,-347.6080E-03,-3.2964824E+00,-3.6180904E+00,+308.5678463E+00
+108.0000E-03,-267.2060E-03,-3.2964824E+00,-3.5376884E+00,+308.5678463E+00
+108.2500E-03,-267.2060E-03,-3.2964824E+00,-3.6180904E+00,+309.7130984E+00
+108.5000E-03,-267.2060E-03,-3.1378396E+00,-3.5398497E+00,+308.6759093E+00
+108.7500E-03,-267.2060E-03,-3.1356784E+00,-3.5376884E+00,+312.5879469E+00
+109.0000E-03,-226.1303E-03,-3.1356784E+00,-3.6180904E+00,+310.5341615E+00
+109.2500E-03,-166.4721E-03,-3.0552763E+00,-3.6384223E+00,+312.5879469E+00
+109.5000E-03,-106.4020E-03,-2.8948842E+00,-3.6180904E+00,+312.5879469E+00
+109.7500E-03,-165.6484E-03,-2.8140703E+00,-3.6984924E+00,+312.5879469E+00
+110.0000E-03,-347.6080E-03,-2.8140703E+00,-3.6984924E+00,+325.1577726E+00
+110.2500E-03,-347.6080E-03,-2.7514271E+00,-3.6180904E+00,+312.5879469E+00
+110.5000E-03,-350.5930E-03,-2.8140703E+00,-3.6984924E+00,+312.5879469E+00
+110.7500E-03,-347.6080E-03,-2.8944723E+00,-3.6984924E+00,+309.0286340E+00
+111.0000E-03,-267.2060E-03,-2.8585429E+00,-3.6180904E+00,+312.5879469E+00
+111.2500E-03,-267.2060E-03,-2.8792866E+00,-3.7788944E+00,+313.3472317E+00
+111.5000E-03,-272.7641E-03,-2.8140703E+00,-3.6984924E+00,+312.5879469E+00
+111.7500E-03,-267.2060E-03,-2.8140703E+00,-3.6180904E+00,+312.5879469E+00
+112.0000E-03,-233.8497E-03,-2.7336683E+00,-3.6984924E+00,+312.5879469E+00
+112.2500E-03,-186.8040E-03,-2.7336683E+00,-3.6984924E+00,+296.2712180E+00
+112.5000E-03,-106.4020E-03,-2.5728643E+00,-3.6984924E+00,+312.9945070E+00
+112.7500E-03,-106.4020E-03,-2.4924623E+00,-3.7273674E+00,+315.1642983E+00
+113.0000E-03,-297.9893E-03,-2.4120603E+00,-3.6677092E+00,+316.6080475E+00
+113.2500E-03,-347.6080E-03,-2.3316583E+00,-3.7889339E+00,+316.1060742E+00
+113.5000E-03,-578.1097E-03,-2.4120603E+00,-3.7681901E+00,+316.6080475E+00
+113.7500E-03,-428.0100E-03,-2.4120603E+00,-3.7474463E+00,+319.7528574E+00
+114.0000E-03,-267.2060E-03,-2.4924623E+00,-3.6984924E+00,+316.6080475E+00
+114.2500E-03,-267.2060E-03,-2.4924623E+00,-3.7788944E+00,+316.9813650E+00
+114.5000E-03,-267.2060E-03,-2.4791849E+00,-3.6984924E+00,+319.9642765E+00
+114.7500E-03,-267.2060E-03,-2.4460815E+00,-3.8129156E+00,+322.3292088E+00
+115.0000E-03,-161.1670E-03,-2.4120603E+00,-3.7788944E+00,+317.8898983E+00
+115.2500E-03,-30.8932E-03,-2.3316583E+00,-3.7788944E+00,+331.9544647E+00
+115.5000E-03,-202.6546E-03,-2.1708542E+00,-3.8592964E+00,+323.8557213E+00
+115.7500E-03,-230.6117E-03,-2.0904522E+00,-3.7788944E+00,+322.4578646E+00
+116.0000E-03,-347.6080E-03,-2.0100502E+00,-3.7215563E+00,+324.6482487E+00
+116.2500E-03,-428.0100E-03,-2.0904522E+00,-3.8592964E+00,+324.6482487E+00
+116.5000E-03,-347.6080E-03,-2.1524306E+00,-3.7788944E+00,+324.6482487E+00
+116.7500E-03,-306.3735E-03,-2.1708542E+00,-3.7788944E+00,+326.7099770E+00
+117.0000E-03,-347.6080E-03,-2.1913450E+00,-3.7993852E+00,+324.6482487E+00
+117.2500E-03,-347.3550E-03,-2.1711072E+00,-3.7788944E+00,+328.6556994E+00
+117.5000E-03,-186.8040E-03,-2.2512563E+00,-3.8592964E+00,+324.6482487E+00
+117.7500E-03,-225.4655E-03,-2.1291137E+00,-3.7788944E+00,+347.6055569E+00
