x-axis,1,2,3,4
-26.500E-03,-267.206E-03,+3.778894E+00,-160.804E-03,-7.210603E+00
-26.400E-03,-213.407E-03,+3.778894E+00,-160.804E-03,-7.175377E+00
-26.300E-03,-267.206E-03,+3.778894E+00,-241.206E-03,-7.255779E+00
-26.200E-03,-186.804E-03,+3.859296E+00,-230.663E-03,-7.255779E+00
-26.100E-03,-238.090E-03,+3.830181E+00,-241.206E-03,-7.284894E+00
-26.000E-03,-186.804E-03,+3.811608E+00,-193.518E-03,-7.255779E+00
-25.900E-03,-253.065E-03,+3.778894E+00,-241.206E-03,-7.255779E+00
-25.800E-03,-186.804E-03,+3.783327E+00,-241.206E-03,-7.179809E+00
-25.700E-03,-186.804E-03,+3.836291E+00,-241.206E-03,-7.255779E+00
-25.600E-03,-228.382E-03,+3.778894E+00,-241.206E-03,-7.255779E+00
-25.500E-03,-246.955E-03,+3.799146E+00,-181.055E-03,-7.255779E+00
-25.400E-03,-265.528E-03,+3.859296E+00,-241.206E-03,-7.177055E+00
-25.300E-03,-203.698E-03,+3.842402E+00,-177.698E-03,-7.238884E+00
-25.200E-03,-186.804E-03,+3.859296E+00,-160.804E-03,-7.255779E+00
-25.100E-03,+54.402E-03,+3.778894E+00,-214.844E-03,-7.094975E+00
-25.000E-03,+54.402E-03,+3.859296E+00,-160.804E-03,-7.087186E+00
-24.900E-03,+54.402E-03,+3.778894E+00,-80.402E-03,-7.084191E+00
-24.800E-03,-26.000E-03,+3.808251E+00,-51.045E-03,-7.094975E+00
-24.700E-03,-106.402E-03,+3.859296E+00,-80.402E-03,-7.047045E+00
-24.600E-03,-186.804E-03,+3.778894E+00,-80.402E-03,-7.081075E+00
-24.500E-03,-111.075E-03,+3.859296E+00,-80.402E-03,-7.090301E+00
-24.400E-03,-186.804E-03,+3.836050E+00,-23.246E-03,-7.071729E+00
-24.300E-03,-228.623E-03,+3.859296E+00,-80.402E-03,-7.056392E+00
-24.200E-03,-267.206E-03,+3.859296E+00,-80.402E-03,-7.034583E+00
-24.100E-03,-267.206E-03,+3.859296E+00,-80.402E-03,-7.094975E+00
-24.000E-03,-250.070E-03,+3.796030E+00,-80.402E-03,-7.094975E+00
-23.900E-03,-267.206E-03,+3.859296E+00,-80.402E-03,-7.094975E+00
-23.800E-03,-267.206E-03,+3.859296E+00,-80.402E-03,-7.068854E+00
-23.700E-03,-267.206E-03,+3.859296E+00,-80.402E-03,-7.022121E+00
-23.600E-03,-267.206E-03,+3.859296E+00,-80.402E-03,-7.025598E+00
-23.500E-03,-267.206E-03,+3.859296E+00,-80.402E-03,-7.094975E+00
-23.400E-03,-267.206E-03,+3.859296E+00,-80.402E-03,-7.046804E+00
-23.300E-03,-267.206E-03,+3.859296E+00,-80.402E-03,-7.014573E+00
-23.200E-03,-262.291E-03,+3.864211E+00,-80.402E-03,-7.019487E+00
-23.100E-03,-267.206E-03,+3.859296E+00,-160.804E-03,-7.094975E+00
-23.000E-03,-267.206E-03,+3.859296E+00,-118.744E-03,-7.094975E+00
-22.900E-03,-286.975E-03,+3.839528E+00,-141.035E-03,-7.034342E+00
-22.800E-03,-267.206E-03,+3.859296E+00,-80.402E-03,-7.015769E+00
-22.700E-03,-267.206E-03,+3.859296E+00,-80.402E-03,-7.014573E+00
-22.600E-03,-267.206E-03,+3.859296E+00,-80.402E-03,-7.059025E+00
-22.500E-03,-267.206E-03,+3.859296E+00,-80.402E-03,-7.094975E+00
-22.400E-03,-267.206E-03,+3.859296E+00,-87.709E-03,-7.094975E+00
-22.300E-03,-267.206E-03,+3.859296E+00,-80.402E-03,-7.094975E+00
-22.200E-03,+24.563E-03,+3.859296E+00,-80.402E-03,-6.853769E+00
-22.100E-03,+54.402E-03,+3.827306E+00,-128.814E-03,-6.853769E+00
-22.000E-03,+40.985E-03,+3.792312E+00,-80.402E-03,-6.934171E+00
-21.900E-03,-31.156E-03,+3.778894E+00,+0.0E+00,-6.923859E+00
-21.800E-03,-130.131E-03,+3.802623E+00,+0.0E+00,-6.877497E+00
-21.700E-03,-144.503E-03,+3.821196E+00,+0.0E+00,-6.853769E+00
-21.600E-03,-186.804E-03,+3.859296E+00,+0.0E+00,-6.853769E+00
-21.500E-03,-187.759E-03,+3.859296E+00,+0.0E+00,-6.934171E+00
-21.400E-03,-267.206E-03,+3.841678E+00,+62.784E-03,-6.871387E+00
-21.300E-03,-267.206E-03,+3.859296E+00,+44.211E-03,-6.853769E+00
-21.200E-03,-267.206E-03,+3.859296E+00,+0.0E+00,-6.853769E+00
-21.100E-03,-267.206E-03,+3.859296E+00,+7.065E-03,-6.853769E+00
-21.000E-03,-278.714E-03,+3.859296E+00,+0.0E+00,-6.853769E+00
-20.900E-03,-347.608E-03,+3.859296E+00,+0.0E+00,-6.853769E+00
-20.800E-03,-267.206E-03,+3.907950E+00,+0.0E+00,-6.853769E+00
-20.700E-03,-280.382E-03,+3.939698E+00,-13.176E-03,-6.853769E+00
-20.600E-03,-267.206E-03,+3.939698E+00,+0.0E+00,-6.853769E+00
-20.500E-03,-267.206E-03,+3.883266E+00,+0.0E+00,-6.910201E+00
-20.400E-03,-305.065E-03,+3.897156E+00,-42.543E-03,-6.853769E+00
-20.300E-03,-267.206E-03,+3.939698E+00,-61.116E-03,-6.914884E+00
-20.200E-03,-267.206E-03,+3.939698E+00,+0.0E+00,-6.853769E+00
-20.100E-03,-267.206E-03,+3.939698E+00,-62.543E-03,-6.853769E+00
-20.000E-03,-267.206E-03,+3.939698E+00,+0.0E+00,-6.853769E+00
-19.900E-03,-347.608E-03,+3.914301E+00,+0.0E+00,-6.853769E+00
-19.800E-03,-267.206E-03,+3.939698E+00,+0.0E+00,-6.853769E+00
-19.700E-03,-278.955E-03,+3.939698E+00,-11.749E-03,-6.853769E+00
-19.600E-03,-267.206E-03,+3.939698E+00,+0.0E+00,-6.853769E+00
-19.500E-03,-298.714E-03,+3.939698E+00,+0.0E+00,-6.853769E+00
-19.400E-03,-334.673E-03,+3.939698E+00,-80.402E-03,-6.921236E+00
-19.300E-03,-267.206E-03,+3.939698E+00,-80.402E-03,-6.853769E+00
-19.200E-03,-267.206E-03,+3.939698E+00,+0.0E+00,-6.909960E+00
-19.100E-03,-267.206E-03,+3.939698E+00,+0.0E+00,-6.891387E+00
-19.000E-03,-267.206E-03,+3.939698E+00,+0.0E+00,-6.872814E+00
-18.900E-03,-267.206E-03,+3.859296E+00,-472E-06,-6.853769E+00
-18.800E-03,+54.402E-03,+3.921598E+00,-62.302E-03,-6.630663E+00
-18.700E-03,+10.673E-03,+3.939698E+00,-43.729E-03,-6.692965E+00
-18.600E-03,-26.000E-03,+3.914543E+00,+80.402E-03,-6.692965E+00
-18.500E-03,-106.402E-03,+3.859296E+00,+80.402E-03,-6.692965E+00
-18.400E-03,-106.402E-03,+3.859296E+00,+80.402E-03,-6.692965E+00
-18.300E-03,-136.965E-03,+3.859296E+00,+80.402E-03,-6.692965E+00
-18.200E-03,-235.940E-03,+3.828030E+00,+80.402E-03,-6.692965E+00
-18.100E-03,-267.206E-03,+3.859296E+00,+80.402E-03,-6.692965E+00
-18.000E-03,-267.206E-03,+3.859296E+00,+80.402E-03,-6.692965E+00
-17.900E-03,-267.206E-03,+3.803347E+00,+55.950E-03,-6.692965E+00
-17.800E-03,-267.206E-03,+3.816271E+00,+80.402E-03,-6.692965E+00
-17.700E-03,-286.010E-03,+3.859296E+00,+0.0E+00,-6.692965E+00
-17.600E-03,-267.206E-03,+3.939467E+00,+80.171E-03,-6.612794E+00
-17.500E-03,-267.206E-03,+3.859296E+00,+80.402E-03,-6.692965E+00
-17.400E-03,-304.121E-03,+3.859296E+00,+36.915E-03,-6.649477E+00
-17.300E-03,-267.206E-03,+3.859296E+00,+55.487E-03,-6.692965E+00
-17.200E-03,-267.206E-03,+3.859296E+00,+74.060E-03,-6.692965E+00
-17.100E-03,-279.437E-03,+3.847065E+00,+0.0E+00,-6.692965E+00
-17.000E-03,-316.804E-03,+3.778894E+00,+0.0E+00,-6.643367E+00
-16.900E-03,-267.206E-03,+3.828271E+00,+0.0E+00,-6.692965E+00
-16.800E-03,-267.206E-03,+3.791347E+00,+0.0E+00,-6.692965E+00
-16.700E-03,-347.608E-03,+3.785015E+00,+0.0E+00,-6.692965E+00
-16.600E-03,-267.206E-03,+3.859296E+00,+0.0E+00,-6.692965E+00
-16.500E-03,-267.206E-03,+3.816030E+00,+43.266E-03,-6.692965E+00
-16.400E-03,+35.839E-03,+3.778894E+00,+61.839E-03,-6.451759E+00
-16.300E-03,-26.000E-03,+3.859286E+00,+10E-06,-6.532161E+00
-16.200E-03,-106.402E-03,+3.797477E+00,+160.804E-03,-6.451759E+00
-16.100E-03,-106.402E-03,+3.822141E+00,+117.558E-03,-6.495005E+00
