second,CH1,CH2,CH3,CH4
-0.10775,-0.227005,-0.040201,-0.160804,3.1964824
-0.1075,-0.2069045,-0.080402,-0.160804,3.2165829
-0.10725,-0.267206,-0.080402,-0.160804,3.2768844
-0.107,-0.2471055,-0.080402,-0.1809045,3.2768844
-0.10675,-0.227005,-0.080402,-0.160804,3.2366834
-0.1065,-0.186804,-0.080402,-0.160804,3.2567839
-0.10625,-0.267206,-0.080402,-0.241206,3.1964824
-0.106,-0.186804,-0.080402,-0.160804,3.2567839
-0.10575,-0.186804,-0.080402,-0.160804,3.2366834
-0.1055,-0.2069045,-0.080402,-0.160804,3.2567839
-0.10525,-0.267206,-0.080402,-0.160804,3.2768844
-0.105,-0.186804,-0.080402,-0.2211055,3.1964824
-0.10475,-0.186804,-0.080402,-0.160804,3.2768844
-0.1045,-0.186804,-0.080402,-0.160804,3.2567839
-0.10425,-0.186804,-0.080402,-0.241206,3.2768844
-0.104,-0.186804,-0.080402,-0.2211055,3.2768844
-0.10375,-0.227005,-0.080402,-0.201005,3.1964824
-0.1035,-0.2471055,-0.080402,-0.160804,3.2567839
-0.10325,-0.186804,-0.080402,-0.160804,3.2768844
-0.103,-0.2471055,-0.080402,-0.241206,3.2567839
-0.10275,-0.186804,-0.080402,-0.201005,3.1964824
-0.1025,-0.186804,-0.080402,-0.160804,3.2768844
-0.10225,-0.186804,-0.080402,-0.160804,3.1964824
-0.102,-0.186804,-0.080402,-0.160804,3.2165829
-0.10175,-0.267206,-0.080402,-0.201005,3.2768844
-0.1015,-0.186804,-0.080402,-0.160804,3.2165829
-0.10125,-0.186804,0,-0.160804,3.1964824
-0.101,-0.186804,-0.080402,-0.1005025,3.2768844
-0.10075,-0.186804,-0.040201,-0.201005,3.2366834
-0.1005,-0.2471055,-0.080402,-0.1809045,3.2567839
-0.10025,-0.186804,-0.080402,-0.160804,3.2768844
-0.1,-0.2471055,-0.080402,-0.1809045,3.2768844
-0.09975,-0.227005,-0.080402,-0.160804,3.2768844
-0.0995,-0.186804,-0.080402,-0.160804,3.2165829
-0.09925,-0.186804,-0.080402,-0.160804,3.2768844
-0.099,-0.2471055,-0.080402,-0.160804,3.2567839
-0.09875,-0.186804,-0.080402,-0.160804,3.1964824
-0.0985,-0.267206,-0.1005025,-0.241206,3.1964824
-0.09825,-0.186804,-0.080402,-0.160804,3.1964824
-0.098,-0.186804,-0.080402,-0.160804,3.2165829
-0.09775,-0.227005,-0.080402,-0.160804,3.2768844
-0.0975,-0.2069045,-0.080402,-0.160804,3.2567839
-0.09725,-0.267206,-0.080402,-0.160804,3.1964824
-0.097,-0.2069045,-0.080402,-0.160804,3.2768844
-0.09675,-0.267206,-0.080402,-0.160804,3.1964824
-0.0965,-0.2471055,-0.0201005,-0.160804,3.1964824
-0.09625,-0.267206,-0.080402,-0.160804,3.2768844
-0.096,-0.186804,-0.080402,-0.2211055,3.1964824
-0.09575,-0.227005,-0.080402,-0.160804,3.2366834
-0.0955,-0.186804,-0.080402,-0.160804,3.1964824
-0.09525,-0.186804,-0.080402,-0.241206,3.2768844
-0.095,-0.186804,-0.1407035,-0.160804,3.2165829
-0.09475,-0.186804,-0.080402,-0.160804,3.2366834
-0.0945,-0.2069045,-0.080402,-0.160804,3.2768844
-0.09425,-0.186804,-0.080402,-0.160804,3.2768844
-0.094,-0.186804,-0.080402,-0.160804,3.1964824
-0.09375,-0.186804,-0.080402,-0.160804,3.2366834
-0.0935,-0.267206,-0.080402,-0.160804,3.2165829
-0.09325,-0.186804,-0.080402,-0.160804,3.2768844
-0.093,-0.186804,-0.080402,-0.160804,3.2768844
-0.09275,-0.227005,-0.080402,-0.160804,3.1964824
-0.0925,-0.186804,-0.080402,-0.160804,3.2567839
-0.09225,-0.186804,-0.080402,-0.160804,3.2768844
-0.092,-0.186804,-0.080402,-0.160804,3.1964824
-0.09175,-0.186804,-0.080402,-0.160804,3.2366834
-0.0915,-0.2471055,-0.080402,-0.1809045,3.2768844
-0.09125,-0.186804,-0.080402,-0.160804,3.1964824
-0.091,-0.186804,-0.080402,-0.1809045,3.2165829
-0.09075,-0.186804,-0.080402,-0.160804,3.2768844
-0.0905,-0.186804,-0.080402,-0.1809045,3.2567839
-0.09025,-0.267206,-0.080402,-0.160804,3.1964824
-0.09,-0.186804,-0.080402,-0.160804,3.2768844
-0.08975,-0.186804,-0.080402,-0.160804,3.2366834
-0.0895,-0.2471055,-0.0201005,-0.160804,3.2567839
-0.08925,-0.186804,-0.080402,-0.160804,3.1964824
-0.089,-0.186804,-0.080402,-0.160804,3.2768844
-0.08875,-0.186804,-0.080402,-0.160804,3.2768844
-0.0885,-0.267206,-0.080402,-0.160804,3.1964824
-0.08825,-0.186804,-0.080402,-0.160804,3.2768844
-0.088,-0.186804,-0.080402,-0.160804,3.2768844
-0.08775,-0.227005,-0.080402,-0.160804,3.2366834
-0.0875,-0.2471055,-0.080402,-0.160804,3.2165829
-0.08725,-0.186804,-0.080402,-0.160804,3.2768844
-0.087,-0.2471055,-0.080402,-0.160804,3.2165829
-0.08675,-0.227005,-0.080402,-0.160804,3.2768844
-0.0865,-0.2471055,-0.080402,-0.160804,3.2165829
-0.08625,-0.186804,-0.080402,-0.160804,3.1964824
-0.086,-0.2069045,-0.080402,-0.160804,3.2165829
-0.08575,-0.227005,-0.040201,-0.160804,3.1964824
-0.0855,-0.2471055,0,-0.160804,3.2567839
-0.08525,-0.186804,0,-0.160804,3.2768844
-0.085,-0.186804,-0.0603015,-0.160804,3.2165829
-0.08475,-0.227005,-0.080402,-0.201005,3.2366834
-0.0845,-0.186804,-0.080402,-0.160804,3.2567839
-0.08425,-0.267206,-0.080402,-0.160804,3.1964824
-0.084,-0.186804,-0.080402,-0.1809045,3.2768844
-0.08375,-0.227005,-0.040201,-0.160804,3.2366834
-0.0835,-0.2471055,-0.080402,-0.160804,3.1964824
-0.08325,-0.186804,-0.080402,-0.160804,3.2768844
-0.083,-0.186804,-0.080402,-0.1809045,3.2165829
-0.08275,-0.186804,-0.080402,-0.201005,3.2366834
-0.0825,-0.2471055,-0.080402,-0.160804,3.2768844
-0.08225,-0.186804,-0.080402,-0.160804,3.2768844
-0.082,-0.186804,-0.080402,-0.160804,3.2165829
-0.08175,-0.227005,-0.080402,-0.160804,3.2366834
-0.0815,-0.186804,-0.080402,-0.160804,3.2768844
-0.08125,-0.186804,-0.080402,-0.160804,3.1964824
-0.081,-0.267206,-0.080402,-0.160804,3.1964824
-0.08075,-0.186804,-0.040201,-0.160804,3.1964824
-0.0805,-0.186804,-0.080402,-0.160804,3.1964824
-0.08025,-0.186804,-0.080402,-0.160804,3.1964824
-0.08,-0.1667035,-0.080402,-0.160804,3.1964824
-0.07975,-0.267206,-0.080402,-0.160804,3.2768844
-0.0795,-0.2471055,-0.080402,-0.160804,3.2567839
-0.07925,-0.186804,-0.080402,-0.241206,3.2768844
-0.079,-0.267206,-0.080402,-0.160804,3.2165829
-0.07875,-0.186804,-0.080402,-0.201005,3.2768844
-0.0785,-0.186804,-0.080402,-0.160804,3.2165829
-0.07825,-0.186804,-0.080402,-0.160804,3.1964824
-0.078,-0.186804,-0.080402,-0.160804,3.2768844
-0.07775,-0.227005,-0.080402,-0.160804,3.1964824
-0.0775,-0.2471055,-0.080402,-0.160804,3.1964824
-0.07725,-0.186804,-0.080402,-0.160804,3.2768844
-0.077,-0.267206,-0.080402,-0.160804,3.2165829
-0.07675,-0.186804,-0.080402,-0.160804,3.2366834
-0.0765,-0.2069045,-0.080402,-0.160804,3.1964824
-0.07625,-0.186804,-0.080402,-0.160804,3.2768844
-0.076,-0.2471055,-0.080402,-0.1809045,3.1964824
-0.07575,-0.227005,-0.040201,-0.160804,3.2366834
-0.0755,-0.2471055,-0.080402,-0.2211055,3.2165829
-0.07525,-0.267206,-0.080402,-0.241206,3.2768844
-0.075,-0.2069045,-0.080402,-0.160804,3.2567839
-0.07475,-0.227005,-0.080402,-0.201005,3.2366834
-0.0745,-0.186804,-0.080402,-0.160804,3.2165829
-0.07425,-0.186804,-0.080402,-0.241206,3.1964824
-0.074,-0.186804,-0.080402,-0.160804,3.2567839
-0.07375,-0.186804,-0.040201,-0.201005,3.1964824
-0.0735,-0.186804,-0.080402,-0.160804,3.2165829
-0.07325,-0.267206,-0.080402,-0.160804,3.2768844
-0.073,-0.186804,-0.080402,-0.160804,3.2567839
-0.07275,-0.227005,-0.120603,-0.160804,3.2366834
-0.0725,-0.186804,-0.080402,-0.160804,3.2567839
-0.07225,-0.186804,-0.080402,-0.160804,3.2768844
-0.072,-0.186804,-0.080402,-0.160804,3.1964824
-0.07175,-0.227005,-0.080402,-0.160804,3.2768844
-0.0715,-0.2069045,-0.120603,-0.160804,3.1964824
-0.07125,-0.267206,-0.080402,-0.160804,3.2768844
-0.071,-0.186804,-0.080402,-0.160804,3.1964824
-0.07075,-0.227005,-0.120603,-0.201005,3.2366834
-0.0705,-0.2069045,-0.080402,-0.160804,3.1964824
-0.07025,-0.267206,-0.080402,-0.160804,3.2768844
-0.07,-0.267206,-0.080402,-0.1407035,3.2165829
-0.06975,-0.186804,-0.080402,-0.160804,3.2768844
-0.0695,-0.186804,-0.080402,-0.1809045,3.2768844
-0.06925,-0.267206,-0.080402,-0.160804,3.2768844
-0.069,-0.2471055,-0.080402,-0.160804,3.2567839
-0.06875,-0.227005,-0.080402,-0.160804,3.1964824
-0.0685,-0.2069045,-0.080402,-0.160804,3.2567839
-0.06825,-0.186804,-0.080402,-0.241206,3.1964824
-0.068,-0.186804,-0.080402,-0.2211055,3.1964824
-0.06775,-0.227005,-0.080402,-0.201005,3.2366834
-0.0675,-0.2471055,-0.080402,-0.160804,3.2165829
-0.06725,-0.186804,-0.080402,-0.160804,3.1964824
-0.067,-0.2471055,-0.080402,-0.160804,3.2768844
-0.06675,-0.186804,-0.080402,-0.160804,3.2366834
-0.0665,-0.186804,-0.080402,-0.160804,3.2165829
-0.06625,-0.267206,-0.080402,-0.160804,3.2768844
-0.066,-0.186804,-0.080402,-0.160804,3.1964824
-0.06575,-0.186804,-0.080402,-0.160804,3.2366834
-0.0655,-0.2471055,-0.0603015,-0.1809045,3.2768844
-0.06525,-0.186804,-0.080402,-0.160804,3.2768844
-0.065,-0.2069045,-0.080402,-0.160804,3.1964824
-0.06475,-0.227005,-0.040201,-0.160804,3.2366834
-0.0645,-0.186804,-0.080402,-0.1809045,3.2567839
-0.06425,-0.186804,-0.080402,-0.160804,3.2768844
-0.064,-0.186804,-0.080402,-0.160804,3.2165829
-0.06375,-0.227005,-0.080402,-0.160804,3.2768844
-0.0635,-0.186804,-0.080402,-0.160804,3.2165829
-0.06325,-0.186804,-0.080402,-0.160804,3.1964824
-0.063,-0.2069045,-0.080402,-0.160804,3.2165829
-0.06275,-0.186804,-0.080402,-0.160804,3.2366834
-0.0625,-0.186804,-0.080402,-0.160804,3.2165829
-0.06225,-0.267206,-0.080402,-0.160804,3.1964824
-0.062,-0.186804,-0.080402,-0.1809045,3.2768844
-0.06175,-0.186804,-0.040201,-0.160804,3.2768844
-0.0615,-0.186804,-0.080402,-0.160804,3.2567839
-0.06125,-0.186804,-0.080402,-0.241206,3.2768844
-0.061,-0.2069045,-0.080402,-0.1809045,3.2165829
-0.06075,-0.227005,-0.080402,-0.160804,3.1964824
-0.0605,-0.186804,-0.0603015,-0.160804,3.1964824
-0.06025,-0.186804,-0.080402,-0.160804,3.2768844
-0.06,-0.186804,-0.080402,-0.160804,3.2165829
-0.05975,-0.267206,-0.120603,-0.160804,3.1964824
-0.0595,-0.2471055,-0.080402,-0.160804,3.2768844
-0.05925,-0.186804,-0.080402,-0.160804,3.1964824
-0.059,-0.186804,-0.080402,-0.160804,3.2567839
-0.05875,-0.186804,-0.080402,-0.160804,3.2366834
-0.0585,-0.2471055,-0.080402,-0.160804,3.1964824
-0.05825,-0.186804,-0.080402,-0.160804,3.1964824
-0.058,-0.2069045,-0.080402,-0.160804,3.1964824
-0.05775,-0.227005,-0.080402,-0.201005,3.2366834
-0.0575,-0.186804,-0.080402,-0.160804,3.2165829
-0.05725,-0.186804,-0.080402,-0.241206,3.1964824
-0.057,-0.186804,-0.1407035,-0.1809045,3.2165829
-0.05675,-0.186804,-0.080402,-0.160804,3.1964824
-0.0565,-0.186804,-0.080402,-0.160804,3.2768844
-0.05625,-0.267206,-0.080402,-0.160804,3.1964824
-0.056,-0.2471055,-0.080402,-0.160804,3.2768844
-0.05575,-0.186804,-0.080402,-0.160804,3.2366834
-0.0555,-0.2069045,-0.080402,-0.160804,3.2567839
-0.05525,-0.186804,0,-0.160804,3.1964824
-0.055,-0.2471055,-0.080402,-0.160804,3.2567839
-0.05475,-0.186804,-0.080402,-0.160804,3.2768844
-0.0545,-0.186804,-0.080402,-0.160804,3.1964824
-0.05425,-0.267206,-0.080402,-0.160804,3.1964824
-0.054,-0.186804,-0.080402,-0.160804,3.2567839
-0.05375,-0.227005,-0.080402,-0.160804,3.2768844
-0.0535,-0.186804,-0.080402,-0.160804,3.2567839
-0.05325,-0.186804,-0.080402,-0.241206,3.2768844
-0.053,-0.186804,-0.080402,-0.1809045,3.2567839
-0.05275,-0.186804,-0.080402,-0.201005,3.1964824
-0.0525,-0.186804,-0.080402,-0.160804,3.2165829
-0.05225,-0.267206,0.4824121,-0.160804,3.1964824
-0.052,-0.186804,0.8844221,-0.160804,3.1964824
-0.05175,-0.186804,1.2864321,-0.160804,3.2366834
-0.0515,-0.1667035,1.4472362,-0.2211055,3.2768844
-0.05125,-0.106402,1.6884422,-0.160804,3.2768844
-0.051,-0.186804,1.6884422,-0.160804,3.2165829
-0.05075,-0.186804,1.7688442,-0.160804,3.1964824
-0.0505,-0.186804,1.7889447,-0.160804,3.2768844
-0.05025,-0.186804,1.9296482,-0.160804,3.2768844
-0.05,-0.186804,1.9095477,-0.160804,3.2165829
-0.04975,-0.186804,1.8492462,-0.160804,3.2366834
-0.0495,-0.186804,1.8492462,-0.160804,3.2567839
-0.04925,-0.106402,1.9296482,-0.160804,3.4376884
-0.049,-0.106402,1.9296482,-0.160804,3.4376884
-0.04875,-0.186804,1.8492462,-0.080402,3.3974874
-0.0485,-0.186804,1.8492462,-0.0201005,3.4376884
-0.04825,-0.267206,1.8492462,-0.080402,3.4376884
-0.048,-0.2471055,1.9296482,-0.0201005,3.4175879
-0.04775,-0.267206,1.8894472,-0.080402,3.4376884
-0.0475,-0.2069045,1.8492462,-0.080402,3.4376884
-0.04725,-0.267206,1.9296482,-0.080402,3.4376884
-0.047,-0.2471055,1.8492462,-0.080402,3.4376884
-0.04675,-0.186804,1.8492462,-0.080402,3.3974874
-0.0465,-0.267206,1.8492462,-0.080402,3.3773869
-0.04625,-0.267206,1.8492462,-0.080402,3.4376884
-0.046,-0.2471055,1.8492462,-0.1407035,3.3773869
-0.04575,-0.227005,1.8492462,-0.040201,3.4376884
-0.0455,-0.2471055,1.8492462,-0.080402,3.4376884
-0.04525,-0.267206,1.8492462,-0.080402,3.4376884
-0.045,-0.2069045,1.8492462,-0.080402,3.4376884
-0.04475,-0.227005,1.8492462,-0.080402,3.4376884
-0.0445,-0.2069045,1.8492462,-0.1407035,3.4376884
-0.04425,-0.267206,1.8492462,-0.080402,3.4376884
-0.044,-0.2069045,1.8492462,-0.080402,3.4376884
-0.04375,-0.227005,1.8090452,-0.080402,3.4376884
-0.0435,-0.186804,1.8492462,-0.1005025,3.4376884
-0.04325,-0.186804,1.8492462,-0.080402,3.4376884
-0.043,-0.186804,1.9095477,-0.080402,3.4175879
-0.04275,-0.267206,1.8492462,-0.120603,3.4376884
-0.0425,-0.2471055,1.9095477,-0.080402,3.4376884
-0.04225,-0.186804,1.8492462,-0.080402,3.3572864
-0.042,-0.2471055,1.9296482,-0.1005025,3.3773869
-0.04175,-0.186804,1.8894472,0,3.5582914
-0.0415,-0.186804,1.9095477,0,3.5984924
-0.04125,-0.267206,1.8492462,0,3.5984924
-0.041,-0.2471055,1.8492462,0,3.5984924
-0.04075,-0.267206,1.8492462,0,3.5984924
-0.0405,-0.267206,1.9095477,0,3.5984924
-0.04025,-0.267206,1.9296482,0,3.5984924
